record_id,experiment_id,experiment_date,prepared_sample_id,field_sample_id,collection_timestamp,provider_codename,resource_name,primary_product,parameter_name,unit,observed_value,repl_no,qc_pass,note,analyst_email,analysis_type
(a5)0f76,47.0,,162,69.0,2025-09-16 09:30:00,humorous,almond shells,almonds,si,ppm,3580.0,3,pass,,jduong@lbl.gov,xrf
(a5)1206,47.0,,162,69.0,2025-09-16 09:30:00,humorous,almond shells,almonds,u,ppm,16.0,3,pass,,jduong@lbl.gov,xrf
(a5)129e,47.0,,162,69.0,2025-09-16 09:30:00,humorous,almond shells,almonds,ca,ppm,4000.0,3,pass,,jduong@lbl.gov,xrf
(a5)1efe,47.0,,162,69.0,2025-09-16 09:30:00,humorous,almond shells,almonds,sr,ppm,40.0,1,pass,,jduong@lbl.gov,xrf
(a5)227a,47.0,,162,69.0,2025-09-16 09:30:00,humorous,almond shells,almonds,k,ppm,35700.0,3,pass,,jduong@lbl.gov,xrf
(a5)22fd,47.0,,162,69.0,2025-09-16 09:30:00,humorous,almond shells,almonds,ca,ppm,4370.0,1,pass,,jduong@lbl.gov,xrf
(a5)2887,47.0,,162,69.0,2025-09-16 09:30:00,humorous,almond shells,almonds,ba,ppm,35.0,2,pass,,jduong@lbl.gov,xrf
(a5)2eba,47.0,,162,69.0,2025-09-16 09:30:00,humorous,almond shells,almonds,mn,ppm,40.0,2,pass,,jduong@lbl.gov,xrf
(a5)415d,47.0,,162,69.0,2025-09-16 09:30:00,humorous,almond shells,almonds,fe,ppm,294.0,1,pass,,jduong@lbl.gov,xrf
(a5)477b,47.0,,162,69.0,2025-09-16 09:30:00,humorous,almond shells,almonds,th,ppm,50.0,1,pass,,jduong@lbl.gov,xrf
(a5)4f7a,47.0,,162,69.0,2025-09-16 09:30:00,humorous,almond shells,almonds,cu,ppm,12.0,3,pass,,jduong@lbl.gov,xrf
(a5)5179,47.0,,162,69.0,2025-09-16 09:30:00,humorous,almond shells,almonds,u,ppm,16.0,2,pass,,jduong@lbl.gov,xrf
(a5)51ba,47.0,,162,69.0,2025-09-16 09:30:00,humorous,almond shells,almonds,fe,ppm,276.0,3,pass,,jduong@lbl.gov,xrf
(a5)62e9,47.0,,162,69.0,2025-09-16 09:30:00,humorous,almond shells,almonds,si,ppm,3630.0,1,pass,,jduong@lbl.gov,xrf
(a5)67f1,47.0,,162,69.0,2025-09-16 09:30:00,humorous,almond shells,almonds,fe,ppm,290.0,2,pass,,jduong@lbl.gov,xrf
(a5)6801,47.0,,162,69.0,2025-09-16 09:30:00,humorous,almond shells,almonds,u,ppm,16.0,1,pass,,jduong@lbl.gov,xrf
(a5)6f21,47.0,,162,69.0,2025-09-16 09:30:00,humorous,almond shells,almonds,sr,ppm,38.0,3,pass,,jduong@lbl.gov,xrf
(a5)757a,47.0,,162,69.0,2025-09-16 09:30:00,humorous,almond shells,almonds,s,ppm,590.0,2,pass,,jduong@lbl.gov,xrf
(a5)758e,47.0,,162,69.0,2025-09-16 09:30:00,humorous,almond shells,almonds,k,ppm,35800.0,2,pass,,jduong@lbl.gov,xrf
(a5)7c0c,47.0,,162,69.0,2025-09-16 09:30:00,humorous,almond shells,almonds,p,ppm,674.0,1,pass,,jduong@lbl.gov,xrf
(a5)8303,47.0,,162,69.0,2025-09-16 09:30:00,humorous,almond shells,almonds,zn,ppm,11.0,2,pass,,jduong@lbl.gov,xrf
(a5)887a,47.0,,162,69.0,2025-09-16 09:30:00,humorous,almond shells,almonds,th,ppm,49.0,2,pass,,jduong@lbl.gov,xrf
(a5)8a0e,47.0,,162,69.0,2025-09-16 09:30:00,humorous,almond shells,almonds,th,ppm,52.0,3,pass,,jduong@lbl.gov,xrf
(a5)91fa,47.0,,162,69.0,2025-09-16 09:30:00,humorous,almond shells,almonds,k,ppm,35200.0,1,pass,,jduong@lbl.gov,xrf
(a5)9997,47.0,,162,69.0,2025-09-16 09:30:00,humorous,almond shells,almonds,sr,ppm,38.0,2,pass,,jduong@lbl.gov,xrf
(a5)9e3f,47.0,,162,69.0,2025-09-16 09:30:00,humorous,almond shells,almonds,rb,ppm,27.0,1,pass,,jduong@lbl.gov,xrf
(a5)9f99,47.0,,162,69.0,2025-09-16 09:30:00,humorous,almond shells,almonds,zn,ppm,13.0,1,pass,,jduong@lbl.gov,xrf
(a5)a87e,47.0,,162,69.0,2025-09-16 09:30:00,humorous,almond shells,almonds,mn,ppm,47.0,1,pass,,jduong@lbl.gov,xrf
(a5)acb5,47.0,,162,69.0,2025-09-16 09:30:00,humorous,almond shells,almonds,rb,ppm,27.0,2,pass,,jduong@lbl.gov,xrf
(a5)b14b,47.0,,162,69.0,2025-09-16 09:30:00,humorous,almond shells,almonds,p,ppm,663.0,2,pass,,jduong@lbl.gov,xrf
(a5)b993,47.0,,162,69.0,2025-09-16 09:30:00,humorous,almond shells,almonds,zn,ppm,14.0,3,pass,,jduong@lbl.gov,xrf
(a5)ba12,47.0,,162,69.0,2025-09-16 09:30:00,humorous,almond shells,almonds,ba,ppm,28.0,3,pass,,jduong@lbl.gov,xrf
(a5)c629,47.0,,162,69.0,2025-09-16 09:30:00,humorous,almond shells,almonds,rb,ppm,28.0,3,pass,,jduong@lbl.gov,xrf
(a5)c7f7,47.0,,162,69.0,2025-09-16 09:30:00,humorous,almond shells,almonds,p,ppm,679.0,3,pass,,jduong@lbl.gov,xrf
(a5)c88e,47.0,,162,69.0,2025-09-16 09:30:00,humorous,almond shells,almonds,si,ppm,3580.0,2,pass,,jduong@lbl.gov,xrf
(a5)cc51,47.0,,162,69.0,2025-09-16 09:30:00,humorous,almond shells,almonds,ba,ppm,39.0,1,pass,,jduong@lbl.gov,xrf
(a5)cc8f,47.0,,162,69.0,2025-09-16 09:30:00,humorous,almond shells,almonds,ca,ppm,4040.0,2,pass,,jduong@lbl.gov,xrf
(a5)cefb,47.0,,162,69.0,2025-09-16 09:30:00,humorous,almond shells,almonds,ce,ppm,49.0,2,pass,,jduong@lbl.gov,xrf
(a5)d7cb,47.0,,162,69.0,2025-09-16 09:30:00,humorous,almond shells,almonds,s,ppm,509.0,1,pass,,jduong@lbl.gov,xrf
(a5)eacb,47.0,,162,69.0,2025-09-16 09:30:00,humorous,almond shells,almonds,cu,ppm,11.0,2,pass,,jduong@lbl.gov,xrf
(a5)f0fd,47.0,,162,69.0,2025-09-16 09:30:00,humorous,almond shells,almonds,ce,ppm,49.0,3,pass,,jduong@lbl.gov,xrf
(a5)f79c,47.0,,162,69.0,2025-09-16 09:30:00,humorous,almond shells,almonds,cu,ppm,14.0,1,pass,,jduong@lbl.gov,xrf
(a5)fb27,47.0,,162,69.0,2025-09-16 09:30:00,humorous,almond shells,almonds,s,ppm,528.0,3,pass,,jduong@lbl.gov,xrf
(a5)fcd1,47.0,,162,69.0,2025-09-16 09:30:00,humorous,almond shells,almonds,co,ppm,11.0,1,pass,,jduong@lbl.gov,xrf
(a8)0739,47.0,,161,68.0,2025-09-16 09:30:00,humorous,almond hulls,almonds,ce,ppm,73.0,3,pass,,jduong@lbl.gov,xrf
(a8)0d35,47.0,,161,68.0,2025-09-16 09:30:00,humorous,almond hulls,almonds,fe,ppm,388.0,3,pass,,jduong@lbl.gov,xrf
(a8)0d58,47.0,,161,68.0,2025-09-16 09:30:00,humorous,almond hulls,almonds,cu,ppm,8.0,3,pass,,jduong@lbl.gov,xrf
(a8)1462,47.0,,161,68.0,2025-09-16 09:30:00,humorous,almond hulls,almonds,ba,ppm,23.0,2,pass,,jduong@lbl.gov,xrf
(a8)1c96,47.0,,161,68.0,2025-09-16 09:30:00,humorous,almond hulls,almonds,pr,ppm,120.0,3,pass,,jduong@lbl.gov,xrf
(a8)21c5,47.0,,161,68.0,2025-09-16 09:30:00,humorous,almond hulls,almonds,si,ppm,3370.0,3,pass,,jduong@lbl.gov,xrf
(a8)2310,47.0,,161,68.0,2025-09-16 09:30:00,humorous,almond hulls,almonds,p,ppm,1200.0,2,pass,,jduong@lbl.gov,xrf
(a8)2557,47.0,,161,68.0,2025-09-16 09:30:00,humorous,almond hulls,almonds,mn,ppm,34.0,1,pass,,jduong@lbl.gov,xrf
(a8)2924,47.0,,161,68.0,2025-09-16 09:30:00,humorous,almond hulls,almonds,ba,ppm,27.0,3,pass,,jduong@lbl.gov,xrf
(a8)29d4,47.0,,161,68.0,2025-09-16 09:30:00,humorous,almond hulls,almonds,u,ppm,11.0,3,pass,,jduong@lbl.gov,xrf
(a8)29d6,47.0,,161,68.0,2025-09-16 09:30:00,humorous,almond hulls,almonds,ce,ppm,51.0,1,pass,,jduong@lbl.gov,xrf
(a8)2c1f,47.0,,161,68.0,2025-09-16 09:30:00,humorous,almond hulls,almonds,si,ppm,3190.0,1,pass,,jduong@lbl.gov,xrf
(a8)2c95,47.0,,161,68.0,2025-09-16 09:30:00,humorous,almond hulls,almonds,th,ppm,34.0,3,pass,,jduong@lbl.gov,xrf
(a8)3159,47.0,,161,68.0,2025-09-16 09:30:00,humorous,almond hulls,almonds,ca,ppm,2670.0,3,pass,,jduong@lbl.gov,xrf
(a8)316c,47.0,,161,68.0,2025-09-16 09:30:00,humorous,almond hulls,almonds,sr,ppm,15.0,1,pass,,jduong@lbl.gov,xrf
(a8)3708,47.0,,161,68.0,2025-09-16 09:30:00,humorous,almond hulls,almonds,mn,ppm,35.0,3,pass,,jduong@lbl.gov,xrf
(a8)3d19,47.0,,161,68.0,2025-09-16 09:30:00,humorous,almond hulls,almonds,pr,ppm,76.0,2,pass,,jduong@lbl.gov,xrf
(a8)3d90,47.0,,161,68.0,2025-09-16 09:30:00,humorous,almond hulls,almonds,th,ppm,36.0,2,pass,,jduong@lbl.gov,xrf
(a8)3f44,47.0,,161,68.0,2025-09-16 09:30:00,humorous,almond hulls,almonds,ca,ppm,2670.0,2,pass,,jduong@lbl.gov,xrf
(a8)40df,47.0,,161,68.0,2025-09-16 09:30:00,humorous,almond hulls,almonds,zn,ppm,13.0,3,pass,,jduong@lbl.gov,xrf
(a8)42c7,47.0,,161,68.0,2025-09-16 09:30:00,humorous,almond hulls,almonds,ti,ppm,206.0,3,pass,,jduong@lbl.gov,xrf
(a8)45bc,47.0,,161,68.0,2025-09-16 09:30:00,humorous,almond hulls,almonds,s,ppm,217.0,1,pass,,jduong@lbl.gov,xrf
(a8)45e9,47.0,,161,68.0,2025-09-16 09:30:00,humorous,almond hulls,almonds,ti,ppm,215.0,2,pass,,jduong@lbl.gov,xrf
(a8)4cf7,47.0,,161,68.0,2025-09-16 09:30:00,humorous,almond hulls,almonds,th,ppm,38.0,1,pass,,jduong@lbl.gov,xrf
(a8)5b0f,47.0,,161,68.0,2025-09-16 09:30:00,humorous,almond hulls,almonds,p,ppm,1140.0,1,pass,,jduong@lbl.gov,xrf
(a8)62d5,47.0,,161,68.0,2025-09-16 09:30:00,humorous,almond hulls,almonds,k,ppm,34000.0,2,pass,,jduong@lbl.gov,xrf
(a8)6307,47.0,,161,68.0,2025-09-16 09:30:00,humorous,almond hulls,almonds,zn,ppm,15.0,1,pass,,jduong@lbl.gov,xrf
(a8)6712,47.0,,161,68.0,2025-09-16 09:30:00,humorous,almond hulls,almonds,pr,ppm,71.0,1,pass,,jduong@lbl.gov,xrf
(a8)6be0,47.0,,161,68.0,2025-09-16 09:30:00,humorous,almond hulls,almonds,cu,ppm,12.0,1,pass,,jduong@lbl.gov,xrf
(a8)7443,47.0,,161,68.0,2025-09-16 09:30:00,humorous,almond hulls,almonds,k,ppm,33800.0,1,pass,,jduong@lbl.gov,xrf
(a8)8059,47.0,,161,68.0,2025-09-16 09:30:00,humorous,almond hulls,almonds,rb,ppm,10.0,1,pass,,jduong@lbl.gov,xrf
(a8)8165,47.0,,161,68.0,2025-09-16 09:30:00,humorous,almond hulls,almonds,sr,ppm,15.0,3,pass,,jduong@lbl.gov,xrf
(a8)873b,47.0,,161,68.0,2025-09-16 09:30:00,humorous,almond hulls,almonds,cu,ppm,9.0,2,pass,,jduong@lbl.gov,xrf
(a8)8ae6,47.0,,161,68.0,2025-09-16 09:30:00,humorous,almond hulls,almonds,u,ppm,11.0,1,pass,,jduong@lbl.gov,xrf
(a8)8c82,47.0,,161,68.0,2025-09-16 09:30:00,humorous,almond hulls,almonds,la,ppm,47.0,1,pass,,jduong@lbl.gov,xrf
(a8)93fd,47.0,,161,68.0,2025-09-16 09:30:00,humorous,almond hulls,almonds,rb,ppm,11.0,3,pass,,jduong@lbl.gov,xrf
(a8)9833,47.0,,161,68.0,2025-09-16 09:30:00,humorous,almond hulls,almonds,ce,ppm,48.0,2,pass,,jduong@lbl.gov,xrf
(a8)9b1b,47.0,,161,68.0,2025-09-16 09:30:00,humorous,almond hulls,almonds,mn,ppm,34.0,2,pass,,jduong@lbl.gov,xrf
(a8)a184,47.0,,161,68.0,2025-09-16 09:30:00,humorous,almond hulls,almonds,fe,ppm,382.0,2,pass,,jduong@lbl.gov,xrf
(a8)acb2,47.0,,161,68.0,2025-09-16 09:30:00,humorous,almond hulls,almonds,sr,ppm,15.0,2,pass,,jduong@lbl.gov,xrf
(a8)b257,47.0,,161,68.0,2025-09-16 09:30:00,humorous,almond hulls,almonds,s,ppm,260.0,2,pass,,jduong@lbl.gov,xrf
(a8)b268,47.0,,161,68.0,2025-09-16 09:30:00,humorous,almond hulls,almonds,la,ppm,39.0,2,pass,,jduong@lbl.gov,xrf
(a8)b75a,47.0,,161,68.0,2025-09-16 09:30:00,humorous,almond hulls,almonds,s,ppm,243.0,3,pass,,jduong@lbl.gov,xrf
(a8)bba7,47.0,,161,68.0,2025-09-16 09:30:00,humorous,almond hulls,almonds,u,ppm,12.0,2,pass,,jduong@lbl.gov,xrf
(a8)bcb1,47.0,,161,68.0,2025-09-16 09:30:00,humorous,almond hulls,almonds,k,ppm,34000.0,3,pass,,jduong@lbl.gov,xrf
(a8)c855,47.0,,161,68.0,2025-09-16 09:30:00,humorous,almond hulls,almonds,ba,ppm,25.0,1,pass,,jduong@lbl.gov,xrf
(a8)cc2d,47.0,,161,68.0,2025-09-16 09:30:00,humorous,almond hulls,almonds,si,ppm,3160.0,2,pass,,jduong@lbl.gov,xrf
(a8)d5a7,47.0,,161,68.0,2025-09-16 09:30:00,humorous,almond hulls,almonds,p,ppm,1160.0,3,pass,,jduong@lbl.gov,xrf
(a8)d840,47.0,,161,68.0,2025-09-16 09:30:00,humorous,almond hulls,almonds,fe,ppm,383.0,1,pass,,jduong@lbl.gov,xrf
(a8)da74,47.0,,161,68.0,2025-09-16 09:30:00,humorous,almond hulls,almonds,rb,ppm,11.0,2,pass,,jduong@lbl.gov,xrf
(a8)ddd7,47.0,,161,68.0,2025-09-16 09:30:00,humorous,almond hulls,almonds,zn,ppm,15.0,2,pass,,jduong@lbl.gov,xrf
(a8)ede9,47.0,,161,68.0,2025-09-16 09:30:00,humorous,almond hulls,almonds,ca,ppm,2600.0,1,pass,,jduong@lbl.gov,xrf
(b3)06f3,47.0,,149,76.0,2025-09-26 11:25:00,capstan,almond hulls,almonds,zn,ppm,14.0,1,pass,,jduong@lbl.gov,xrf
(b3)091e,47.0,,149,76.0,2025-09-26 11:25:00,capstan,almond hulls,almonds,zn,ppm,13.0,2,pass,,jduong@lbl.gov,xrf
(b3)0cf7,47.0,,149,76.0,2025-09-26 11:25:00,capstan,almond hulls,almonds,si,ppm,3720.0,3,pass,,jduong@lbl.gov,xrf
(b3)1b9a,47.0,,149,76.0,2025-09-26 11:25:00,capstan,almond hulls,almonds,zn,ppm,15.0,3,pass,,jduong@lbl.gov,xrf
(b3)1f12,47.0,,149,76.0,2025-09-26 11:25:00,capstan,almond hulls,almonds,p,ppm,1200.0,3,pass,,jduong@lbl.gov,xrf
(b3)2bb6,47.0,,149,76.0,2025-09-26 11:25:00,capstan,almond hulls,almonds,mo,ppm,4.0,1,pass,,jduong@lbl.gov,xrf
(b3)3281,47.0,,149,76.0,2025-09-26 11:25:00,capstan,almond hulls,almonds,u,ppm,12.0,1,pass,,jduong@lbl.gov,xrf
(b3)3a02,47.0,,149,76.0,2025-09-26 11:25:00,capstan,almond hulls,almonds,s,ppm,377.0,3,pass,,jduong@lbl.gov,xrf
(b3)3c75,47.0,,149,76.0,2025-09-26 11:25:00,capstan,almond hulls,almonds,th,ppm,37.0,2,pass,,jduong@lbl.gov,xrf
(b3)46dd,47.0,,149,76.0,2025-09-26 11:25:00,capstan,almond hulls,almonds,sr,ppm,22.0,1,pass,,jduong@lbl.gov,xrf
(b3)4c62,47.0,,149,76.0,2025-09-26 11:25:00,capstan,almond hulls,almonds,s,ppm,279.0,1,pass,,jduong@lbl.gov,xrf
(b3)51bb,47.0,,149,76.0,2025-09-26 11:25:00,capstan,almond hulls,almonds,fe,ppm,388.0,2,pass,,jduong@lbl.gov,xrf
(b3)5644,47.0,,149,76.0,2025-09-26 11:25:00,capstan,almond hulls,almonds,k,ppm,30000.0,1,pass,,jduong@lbl.gov,xrf
(b3)5795,47.0,,149,76.0,2025-09-26 11:25:00,capstan,almond hulls,almonds,cu,ppm,8.0,2,pass,,jduong@lbl.gov,xrf
(b3)5a3d,47.0,,149,76.0,2025-09-26 11:25:00,capstan,almond hulls,almonds,cu,ppm,9.0,1,pass,,jduong@lbl.gov,xrf
(b3)5fb0,47.0,,149,76.0,2025-09-26 11:25:00,capstan,almond hulls,almonds,ti,ppm,210.0,1,pass,,jduong@lbl.gov,xrf
(b3)6387,47.0,,149,76.0,2025-09-26 11:25:00,capstan,almond hulls,almonds,la,ppm,57.0,3,pass,,jduong@lbl.gov,xrf
(b3)6547,47.0,,149,76.0,2025-09-26 11:25:00,capstan,almond hulls,almonds,mn,ppm,53.0,3,pass,,jduong@lbl.gov,xrf
(b3)65d9,47.0,,149,76.0,2025-09-26 11:25:00,capstan,almond hulls,almonds,ca,ppm,3290.0,1,pass,,jduong@lbl.gov,xrf
(b3)6c91,47.0,,149,76.0,2025-09-26 11:25:00,capstan,almond hulls,almonds,rb,ppm,21.0,2,pass,,jduong@lbl.gov,xrf
(b3)7bc6,47.0,,149,76.0,2025-09-26 11:25:00,capstan,almond hulls,almonds,rb,ppm,21.0,1,pass,,jduong@lbl.gov,xrf
(b3)84a6,47.0,,149,76.0,2025-09-26 11:25:00,capstan,almond hulls,almonds,cu,ppm,10.0,3,pass,,jduong@lbl.gov,xrf
(b3)90f2,47.0,,149,76.0,2025-09-26 11:25:00,capstan,almond hulls,almonds,mn,ppm,39.0,2,pass,,jduong@lbl.gov,xrf
(b3)91ea,47.0,,149,76.0,2025-09-26 11:25:00,capstan,almond hulls,almonds,ca,ppm,3470.0,2,pass,,jduong@lbl.gov,xrf
(b3)a334,47.0,,149,76.0,2025-09-26 11:25:00,capstan,almond hulls,almonds,th,ppm,44.0,1,pass,,jduong@lbl.gov,xrf
(b3)a47c,47.0,,149,76.0,2025-09-26 11:25:00,capstan,almond hulls,almonds,p,ppm,1160.0,1,pass,,jduong@lbl.gov,xrf
(b3)a785,47.0,,149,76.0,2025-09-26 11:25:00,capstan,almond hulls,almonds,rb,ppm,20.0,3,pass,,jduong@lbl.gov,xrf
(b3)a7f9,47.0,,149,76.0,2025-09-26 11:25:00,capstan,almond hulls,almonds,k,ppm,31500.0,2,pass,,jduong@lbl.gov,xrf
(b3)ad09,47.0,,149,76.0,2025-09-26 11:25:00,capstan,almond hulls,almonds,u,ppm,15.0,3,pass,,jduong@lbl.gov,xrf
(b3)bac4,47.0,,149,76.0,2025-09-26 11:25:00,capstan,almond hulls,almonds,pr,ppm,102.0,1,pass,,jduong@lbl.gov,xrf
(b3)c2b0,47.0,,149,76.0,2025-09-26 11:25:00,capstan,almond hulls,almonds,u,ppm,13.0,2,pass,,jduong@lbl.gov,xrf
(b3)d2dc,47.0,,149,76.0,2025-09-26 11:25:00,capstan,almond hulls,almonds,la,ppm,54.0,1,pass,,jduong@lbl.gov,xrf
(b3)d35d,47.0,,149,76.0,2025-09-26 11:25:00,capstan,almond hulls,almonds,th,ppm,37.0,3,pass,,jduong@lbl.gov,xrf
(b3)d6be,47.0,,149,76.0,2025-09-26 11:25:00,capstan,almond hulls,almonds,s,ppm,306.0,2,pass,,jduong@lbl.gov,xrf
(b3)ddbc,47.0,,149,76.0,2025-09-26 11:25:00,capstan,almond hulls,almonds,ca,ppm,3550.0,3,pass,,jduong@lbl.gov,xrf
(b3)df55,47.0,,149,76.0,2025-09-26 11:25:00,capstan,almond hulls,almonds,fe,ppm,357.0,1,pass,,jduong@lbl.gov,xrf
(b3)e01a,47.0,,149,76.0,2025-09-26 11:25:00,capstan,almond hulls,almonds,p,ppm,1160.0,2,pass,,jduong@lbl.gov,xrf
(b3)e1f0,47.0,,149,76.0,2025-09-26 11:25:00,capstan,almond hulls,almonds,mn,ppm,36.0,1,pass,,jduong@lbl.gov,xrf
(b3)e59b,47.0,,149,76.0,2025-09-26 11:25:00,capstan,almond hulls,almonds,k,ppm,31700.0,3,pass,,jduong@lbl.gov,xrf
(b3)f043,47.0,,149,76.0,2025-09-26 11:25:00,capstan,almond hulls,almonds,mo,ppm,4.0,2,pass,,jduong@lbl.gov,xrf
(b3)f4a3,47.0,,149,76.0,2025-09-26 11:25:00,capstan,almond hulls,almonds,si,ppm,3620.0,2,pass,,jduong@lbl.gov,xrf
(b3)f4e1,47.0,,149,76.0,2025-09-26 11:25:00,capstan,almond hulls,almonds,sr,ppm,21.0,2,pass,,jduong@lbl.gov,xrf
(b3)f940,47.0,,149,76.0,2025-09-26 11:25:00,capstan,almond hulls,almonds,fe,ppm,401.0,3,pass,,jduong@lbl.gov,xrf
(b3)fb26,47.0,,149,76.0,2025-09-26 11:25:00,capstan,almond hulls,almonds,si,ppm,3660.0,1,pass,,jduong@lbl.gov,xrf
(b3)fda8,47.0,,149,76.0,2025-09-26 11:25:00,capstan,almond hulls,almonds,sr,ppm,21.0,3,pass,,jduong@lbl.gov,xrf
(b3)fe74,47.0,,149,76.0,2025-09-26 11:25:00,capstan,almond hulls,almonds,pr,ppm,110.0,2,pass,,jduong@lbl.gov,xrf
(b3)ff54,47.0,,149,76.0,2025-09-26 11:25:00,capstan,almond hulls,almonds,ti,ppm,173.0,2,pass,,jduong@lbl.gov,xrf
(b5)04e4,46.0,,40,15.0,2024-11-21 13:10:00,vibrant,almond branches,almonds,cr,ppm,0.0,1,provisional,,xkang2@lbl.gov,xrf
(b5)0654,46.0,,40,15.0,2024-11-21 13:10:00,vibrant,almond branches,almonds,mn,ppm,130.0,1,provisional,,xkang2@lbl.gov,xrf
(b5)0aed,46.0,,40,15.0,2024-11-21 13:10:00,vibrant,almond branches,almonds,ba,ppm,0.0,1,provisional,,xkang2@lbl.gov,xrf
(b5)11be,46.0,,40,15.0,2024-11-21 13:10:00,vibrant,almond branches,almonds,k,ppm,3630.0,1,provisional,,xkang2@lbl.gov,xrf
(b5)1277,46.0,,40,15.0,2024-11-21 13:10:00,vibrant,almond branches,almonds,sb,ppm,0.0,1,provisional,,xkang2@lbl.gov,xrf
(b5)15e4,46.0,,40,15.0,2024-11-21 13:10:00,vibrant,almond branches,almonds,pb,ppm,0.0,1,provisional,,xkang2@lbl.gov,xrf
(b5)1f10,46.0,,40,15.0,2024-11-21 13:10:00,vibrant,almond branches,almonds,se,ppm,0.0,1,provisional,,xkang2@lbl.gov,xrf
(b5)23e1,46.0,,40,15.0,2024-11-21 13:10:00,vibrant,almond branches,almonds,zr,ppm,0.0,1,provisional,,xkang2@lbl.gov,xrf
(b5)3118,46.0,,40,15.0,2024-11-21 13:10:00,vibrant,almond branches,almonds,nd,ppm,0.0,1,provisional,,xkang2@lbl.gov,xrf
(b5)33d6,46.0,,40,15.0,2024-11-21 13:10:00,vibrant,almond branches,almonds,si,ppm,15300.0,1,provisional,,xkang2@lbl.gov,xrf
(b5)3c39,46.0,,40,15.0,2024-11-21 13:10:00,vibrant,almond branches,almonds,ti,ppm,451.0,1,provisional,,xkang2@lbl.gov,xrf
(b5)5294,46.0,,40,15.0,2024-11-21 13:10:00,vibrant,almond branches,almonds,pr,ppm,46.0,1,provisional,,xkang2@lbl.gov,xrf
(b5)5484,46.0,,40,15.0,2024-11-21 13:10:00,vibrant,almond branches,almonds,mo,ppm,9.0,1,provisional,,xkang2@lbl.gov,xrf
(b5)561e,46.0,,40,15.0,2024-11-21 13:10:00,vibrant,almond branches,almonds,u,ppm,23.0,1,provisional,,xkang2@lbl.gov,xrf
(b5)57ab,46.0,,40,15.0,2024-11-21 13:10:00,vibrant,almond branches,almonds,s,ppm,767.0,1,provisional,,xkang2@lbl.gov,xrf
(b5)7051,46.0,,40,15.0,2024-11-21 13:10:00,vibrant,almond branches,almonds,p,ppm,808.0,1,provisional,,xkang2@lbl.gov,xrf
(b5)72a9,46.0,,40,15.0,2024-11-21 13:10:00,vibrant,almond branches,almonds,la,ppm,26.0,1,provisional,,xkang2@lbl.gov,xrf
(b5)79c1,46.0,,40,15.0,2024-11-21 13:10:00,vibrant,almond branches,almonds,fe,ppm,1030.0,1,provisional,,xkang2@lbl.gov,xrf
(b5)87f9,46.0,,40,15.0,2024-11-21 13:10:00,vibrant,almond branches,almonds,sr,ppm,91.0,1,provisional,,xkang2@lbl.gov,xrf
(b5)9018,46.0,,40,15.0,2024-11-21 13:10:00,vibrant,almond branches,almonds,cu,ppm,65.0,1,provisional,,xkang2@lbl.gov,xrf
(b5)9832,46.0,,40,15.0,2024-11-21 13:10:00,vibrant,almond branches,almonds,rb,ppm,0.0,1,provisional,,xkang2@lbl.gov,xrf
(b5)9dc6,46.0,,40,15.0,2024-11-21 13:10:00,vibrant,almond branches,almonds,ce,ppm,0.0,1,provisional,,xkang2@lbl.gov,xrf
(b5)a05e,46.0,,40,15.0,2024-11-21 13:10:00,vibrant,almond branches,almonds,al,ppm,5220.0,1,provisional,,xkang2@lbl.gov,xrf
(b5)a395,46.0,,40,15.0,2024-11-21 13:10:00,vibrant,almond branches,almonds,ni,ppm,0.0,1,provisional,,xkang2@lbl.gov,xrf
(b5)a427,46.0,,40,15.0,2024-11-21 13:10:00,vibrant,almond branches,almonds,mg,ppm,0.0,1,provisional,,xkang2@lbl.gov,xrf
(b5)afa1,46.0,,40,15.0,2024-11-21 13:10:00,vibrant,almond branches,almonds,ag,ppm,0.0,1,provisional,,xkang2@lbl.gov,xrf
(b5)c02f,46.0,,40,15.0,2024-11-21 13:10:00,vibrant,almond branches,almonds,y,ppm,0.0,1,provisional,,xkang2@lbl.gov,xrf
(b5)ce7d,46.0,,40,15.0,2024-11-21 13:10:00,vibrant,almond branches,almonds,co,ppm,0.0,1,provisional,,xkang2@lbl.gov,xrf
(b5)cfc0,46.0,,40,15.0,2024-11-21 13:10:00,vibrant,almond branches,almonds,v,ppm,0.0,1,provisional,,xkang2@lbl.gov,xrf
(b5)d2b3,46.0,,40,15.0,2024-11-21 13:10:00,vibrant,almond branches,almonds,zn,ppm,56.0,1,provisional,,xkang2@lbl.gov,xrf
(b5)d665,46.0,,40,15.0,2024-11-21 13:10:00,vibrant,almond branches,almonds,sn,ppm,0.0,1,provisional,,xkang2@lbl.gov,xrf
(b5)dbf8,46.0,,40,15.0,2024-11-21 13:10:00,vibrant,almond branches,almonds,th,ppm,66.0,1,provisional,,xkang2@lbl.gov,xrf
(b5)e102,46.0,,40,15.0,2024-11-21 13:10:00,vibrant,almond branches,almonds,as,ppm,0.0,1,provisional,,xkang2@lbl.gov,xrf
(b5)e902,46.0,,40,15.0,2024-11-21 13:10:00,vibrant,almond branches,almonds,hg,ppm,0.0,1,provisional,,xkang2@lbl.gov,xrf
(b5)eb3c,46.0,,40,15.0,2024-11-21 13:10:00,vibrant,almond branches,almonds,nb,ppm,0.0,1,provisional,,xkang2@lbl.gov,xrf
