resource_name,analysis_type,parameter_name,unit,observed_value,record_id,qc_pass,note,analyst_name,analyst_email,created_at,provider_codename,sample_date
cotton stem mix,xrf,cu,ppm,13.0,(a4)b186,pass,,,jduong@lbl.gov,2026-07-08 03:54:14.421559,schooner,2026-07-08 03:54:14.421559
cotton stem mix,xrf,ba,ppm,32.0,(a4)b3ee,pass,,,jduong@lbl.gov,2026-07-08 03:54:14.421559,schooner,2026-07-08 03:54:14.421559
cotton stem mix,xrf,zn,ppm,21.0,(a4)b44f,pass,,,jduong@lbl.gov,2026-07-08 03:54:14.421559,schooner,2026-07-08 03:54:14.421559
cotton stem mix,xrf,mn,ppm,94.0,(a4)b5c5,pass,,,jduong@lbl.gov,2026-07-08 03:54:14.421559,schooner,2026-07-08 03:54:14.421559
cotton stem mix,xrf,y,ppm,7.0,(a4)b84a,pass,,,jduong@lbl.gov,2026-07-08 03:54:14.421559,schooner,2026-07-08 03:54:14.421559
cotton stem mix,xrf,u,ppm,21.0,(a4)bdf4,pass,,,jduong@lbl.gov,2026-07-08 03:54:14.421559,schooner,2026-07-08 03:54:14.421559
cotton stem mix,xrf,al,ppm,3950.0,(a4)be17,pass,,,jduong@lbl.gov,2026-07-08 03:54:14.421559,schooner,2026-07-08 03:54:14.421559
cotton stem mix,xrf,fe,ppm,2180.0,(a4)be2e,pass,,,jduong@lbl.gov,2026-07-08 03:54:14.421559,schooner,2026-07-08 03:54:14.421559
cotton stem mix,xrf,ca,ppm,20400.0,(a4)be7f,pass,,,jduong@lbl.gov,2026-07-08 03:54:14.421559,schooner,2026-07-08 03:54:14.421559
cotton stem mix,xrf,th,ppm,50.0,(a4)c254,pass,,,jduong@lbl.gov,2026-07-08 03:54:14.421559,schooner,2026-07-08 03:54:14.421559
cotton stem mix,xrf,cu,ppm,17.0,(a4)c3da,pass,,,jduong@lbl.gov,2026-07-08 03:54:14.421559,schooner,2026-07-08 03:54:14.421559
cotton stem mix,xrf,mg,ppm,8830.0,(a4)c3ec,pass,,,jduong@lbl.gov,2026-07-08 03:54:14.421559,schooner,2026-07-08 03:54:14.421559
cotton stem mix,xrf,fe,ppm,2230.0,(a4)ca06,pass,,,jduong@lbl.gov,2026-07-08 03:54:14.421559,schooner,2026-07-08 03:54:14.421559
cotton stem mix,xrf,ba,ppm,34.0,(a4)d518,pass,,,jduong@lbl.gov,2026-07-08 03:54:14.421559,schooner,2026-07-08 03:54:14.421559
cotton stem mix,xrf,ca,ppm,21000.0,(a4)dd6b,pass,,,jduong@lbl.gov,2026-07-08 03:54:14.421559,schooner,2026-07-08 03:54:14.421559
cotton stem mix,xrf,al,ppm,4570.0,(a4)de19,pass,,,jduong@lbl.gov,2026-07-08 03:54:14.421559,schooner,2026-07-08 03:54:14.421559
cotton stem mix,xrf,pr,ppm,62.0,(a4)e0f6,pass,,,jduong@lbl.gov,2026-07-08 03:54:14.421559,schooner,2026-07-08 03:54:14.421559
cotton stem mix,xrf,k,ppm,36200.0,(a4)e3a7,pass,,,jduong@lbl.gov,2026-07-08 03:54:14.421559,schooner,2026-07-08 03:54:14.421559
cotton stem mix,xrf,si,ppm,13400.0,(a4)e3ab,pass,,,jduong@lbl.gov,2026-07-08 03:54:14.421559,schooner,2026-07-08 03:54:14.421559
cotton stem mix,xrf,p,ppm,1940.0,(a4)e3e0,pass,,,jduong@lbl.gov,2026-07-08 03:54:14.421559,schooner,2026-07-08 03:54:14.421559
cotton stem mix,xrf,ca,ppm,21100.0,(a4)ed64,pass,,,jduong@lbl.gov,2026-07-08 03:54:14.421559,schooner,2026-07-08 03:54:14.421559
cotton stem mix,xrf,u,ppm,21.0,(a4)f2f2,pass,,,jduong@lbl.gov,2026-07-08 03:54:14.421559,schooner,2026-07-08 03:54:14.421559
cotton stem mix,xrf,mg,ppm,8510.0,(a4)f489,pass,,,jduong@lbl.gov,2026-07-08 03:54:14.421559,schooner,2026-07-08 03:54:14.421559
cotton stem mix,xrf,y,ppm,9.0,(a4)f7ff,pass,,,jduong@lbl.gov,2026-07-08 03:54:14.421559,schooner,2026-07-08 03:54:14.421559
almond shells,xrf,mn,ppm,39.0,(a5)0297,pass,,,jduong@lbl.gov,2026-07-08 03:54:14.421559,humorous,2026-07-08 03:54:14.421559
almond shells,xrf,si,ppm,3580.0,(a5)0f76,pass,,,jduong@lbl.gov,2026-07-08 03:54:14.421559,humorous,2026-07-08 03:54:14.421559
almond shells,xrf,u,ppm,16.0,(a5)1206,pass,,,jduong@lbl.gov,2026-07-08 03:54:14.421559,humorous,2026-07-08 03:54:14.421559
almond shells,xrf,ca,ppm,4000.0,(a5)129e,pass,,,jduong@lbl.gov,2026-07-08 03:54:14.421559,humorous,2026-07-08 03:54:14.421559
almond shells,xrf,sr,ppm,40.0,(a5)1efe,pass,,,jduong@lbl.gov,2026-07-08 03:54:14.421559,humorous,2026-07-08 03:54:14.421559
almond shells,xrf,k,ppm,35700.0,(a5)227a,pass,,,jduong@lbl.gov,2026-07-08 03:54:14.421559,humorous,2026-07-08 03:54:14.421559
almond shells,xrf,ca,ppm,4370.0,(a5)22fd,pass,,,jduong@lbl.gov,2026-07-08 03:54:14.421559,humorous,2026-07-08 03:54:14.421559
almond shells,xrf,ba,ppm,35.0,(a5)2887,pass,,,jduong@lbl.gov,2026-07-08 03:54:14.421559,humorous,2026-07-08 03:54:14.421559
almond shells,xrf,mn,ppm,40.0,(a5)2eba,pass,,,jduong@lbl.gov,2026-07-08 03:54:14.421559,humorous,2026-07-08 03:54:14.421559
almond shells,xrf,fe,ppm,294.0,(a5)415d,pass,,,jduong@lbl.gov,2026-07-08 03:54:14.421559,humorous,2026-07-08 03:54:14.421559
almond shells,xrf,th,ppm,50.0,(a5)477b,pass,,,jduong@lbl.gov,2026-07-08 03:54:14.421559,humorous,2026-07-08 03:54:14.421559
almond shells,xrf,cu,ppm,12.0,(a5)4f7a,pass,,,jduong@lbl.gov,2026-07-08 03:54:14.421559,humorous,2026-07-08 03:54:14.421559
almond shells,xrf,u,ppm,16.0,(a5)5179,pass,,,jduong@lbl.gov,2026-07-08 03:54:14.421559,humorous,2026-07-08 03:54:14.421559
almond shells,xrf,fe,ppm,276.0,(a5)51ba,pass,,,jduong@lbl.gov,2026-07-08 03:54:14.421559,humorous,2026-07-08 03:54:14.421559
almond shells,xrf,si,ppm,3630.0,(a5)62e9,pass,,,jduong@lbl.gov,2026-07-08 03:54:14.421559,humorous,2026-07-08 03:54:14.421559
almond shells,xrf,fe,ppm,290.0,(a5)67f1,pass,,,jduong@lbl.gov,2026-07-08 03:54:14.421559,humorous,2026-07-08 03:54:14.421559
almond shells,xrf,u,ppm,16.0,(a5)6801,pass,,,jduong@lbl.gov,2026-07-08 03:54:14.421559,humorous,2026-07-08 03:54:14.421559
almond shells,xrf,sr,ppm,38.0,(a5)6f21,pass,,,jduong@lbl.gov,2026-07-08 03:54:14.421559,humorous,2026-07-08 03:54:14.421559
almond shells,xrf,s,ppm,590.0,(a5)757a,pass,,,jduong@lbl.gov,2026-07-08 03:54:14.421559,humorous,2026-07-08 03:54:14.421559
almond shells,xrf,k,ppm,35800.0,(a5)758e,pass,,,jduong@lbl.gov,2026-07-08 03:54:14.421559,humorous,2026-07-08 03:54:14.421559
almond shells,xrf,p,ppm,674.0,(a5)7c0c,pass,,,jduong@lbl.gov,2026-07-08 03:54:14.421559,humorous,2026-07-08 03:54:14.421559
almond shells,xrf,zn,ppm,11.0,(a5)8303,pass,,,jduong@lbl.gov,2026-07-08 03:54:14.421559,humorous,2026-07-08 03:54:14.421559
almond shells,xrf,th,ppm,49.0,(a5)887a,pass,,,jduong@lbl.gov,2026-07-08 03:54:14.421559,humorous,2026-07-08 03:54:14.421559
almond shells,xrf,th,ppm,52.0,(a5)8a0e,pass,,,jduong@lbl.gov,2026-07-08 03:54:14.421559,humorous,2026-07-08 03:54:14.421559
almond shells,xrf,k,ppm,35200.0,(a5)91fa,pass,,,jduong@lbl.gov,2026-07-08 03:54:14.421559,humorous,2026-07-08 03:54:14.421559
almond shells,xrf,sr,ppm,38.0,(a5)9997,pass,,,jduong@lbl.gov,2026-07-08 03:54:14.421559,humorous,2026-07-08 03:54:14.421559
almond shells,xrf,rb,ppm,27.0,(a5)9e3f,pass,,,jduong@lbl.gov,2026-07-08 03:54:14.421559,humorous,2026-07-08 03:54:14.421559
almond shells,xrf,zn,ppm,13.0,(a5)9f99,pass,,,jduong@lbl.gov,2026-07-08 03:54:14.421559,humorous,2026-07-08 03:54:14.421559
almond shells,xrf,mn,ppm,47.0,(a5)a87e,pass,,,jduong@lbl.gov,2026-07-08 03:54:14.421559,humorous,2026-07-08 03:54:14.421559
almond shells,xrf,rb,ppm,27.0,(a5)acb5,pass,,,jduong@lbl.gov,2026-07-08 03:54:14.421559,humorous,2026-07-08 03:54:14.421559
almond shells,xrf,p,ppm,663.0,(a5)b14b,pass,,,jduong@lbl.gov,2026-07-08 03:54:14.421559,humorous,2026-07-08 03:54:14.421559
almond shells,xrf,zn,ppm,14.0,(a5)b993,pass,,,jduong@lbl.gov,2026-07-08 03:54:14.421559,humorous,2026-07-08 03:54:14.421559
almond shells,xrf,ba,ppm,28.0,(a5)ba12,pass,,,jduong@lbl.gov,2026-07-08 03:54:14.421559,humorous,2026-07-08 03:54:14.421559
almond shells,xrf,rb,ppm,28.0,(a5)c629,pass,,,jduong@lbl.gov,2026-07-08 03:54:14.421559,humorous,2026-07-08 03:54:14.421559
almond shells,xrf,p,ppm,679.0,(a5)c7f7,pass,,,jduong@lbl.gov,2026-07-08 03:54:14.421559,humorous,2026-07-08 03:54:14.421559
almond shells,xrf,si,ppm,3580.0,(a5)c88e,pass,,,jduong@lbl.gov,2026-07-08 03:54:14.421559,humorous,2026-07-08 03:54:14.421559
almond shells,xrf,ba,ppm,39.0,(a5)cc51,pass,,,jduong@lbl.gov,2026-07-08 03:54:14.421559,humorous,2026-07-08 03:54:14.421559
almond shells,xrf,ca,ppm,4040.0,(a5)cc8f,pass,,,jduong@lbl.gov,2026-07-08 03:54:14.421559,humorous,2026-07-08 03:54:14.421559
almond shells,xrf,ce,ppm,49.0,(a5)cefb,pass,,,jduong@lbl.gov,2026-07-08 03:54:14.421559,humorous,2026-07-08 03:54:14.421559
almond shells,xrf,s,ppm,509.0,(a5)d7cb,pass,,,jduong@lbl.gov,2026-07-08 03:54:14.421559,humorous,2026-07-08 03:54:14.421559
almond shells,xrf,cu,ppm,11.0,(a5)eacb,pass,,,jduong@lbl.gov,2026-07-08 03:54:14.421559,humorous,2026-07-08 03:54:14.421559
almond shells,xrf,ce,ppm,49.0,(a5)f0fd,pass,,,jduong@lbl.gov,2026-07-08 03:54:14.421559,humorous,2026-07-08 03:54:14.421559
almond shells,xrf,cu,ppm,14.0,(a5)f79c,pass,,,jduong@lbl.gov,2026-07-08 03:54:14.421559,humorous,2026-07-08 03:54:14.421559
almond shells,xrf,s,ppm,528.0,(a5)fb27,pass,,,jduong@lbl.gov,2026-07-08 03:54:14.421559,humorous,2026-07-08 03:54:14.421559
almond shells,xrf,co,ppm,11.0,(a5)fcd1,pass,,,jduong@lbl.gov,2026-07-08 03:54:14.421559,humorous,2026-07-08 03:54:14.421559
almond hulls,xrf,ce,ppm,73.0,(a8)0739,pass,,,jduong@lbl.gov,2026-07-08 03:54:14.421559,humorous,2026-07-08 03:54:14.421559
almond hulls,xrf,fe,ppm,388.0,(a8)0d35,pass,,,jduong@lbl.gov,2026-07-08 03:54:14.421559,humorous,2026-07-08 03:54:14.421559
almond hulls,xrf,cu,ppm,8.0,(a8)0d58,pass,,,jduong@lbl.gov,2026-07-08 03:54:14.421559,humorous,2026-07-08 03:54:14.421559
almond hulls,xrf,ba,ppm,23.0,(a8)1462,pass,,,jduong@lbl.gov,2026-07-08 03:54:14.421559,humorous,2026-07-08 03:54:14.421559
almond hulls,xrf,pr,ppm,120.0,(a8)1c96,pass,,,jduong@lbl.gov,2026-07-08 03:54:14.421559,humorous,2026-07-08 03:54:14.421559
almond hulls,xrf,si,ppm,3370.0,(a8)21c5,pass,,,jduong@lbl.gov,2026-07-08 03:54:14.421559,humorous,2026-07-08 03:54:14.421559
almond hulls,xrf,p,ppm,1200.0,(a8)2310,pass,,,jduong@lbl.gov,2026-07-08 03:54:14.421559,humorous,2026-07-08 03:54:14.421559
almond hulls,xrf,mn,ppm,34.0,(a8)2557,pass,,,jduong@lbl.gov,2026-07-08 03:54:14.421559,humorous,2026-07-08 03:54:14.421559
almond hulls,xrf,ba,ppm,27.0,(a8)2924,pass,,,jduong@lbl.gov,2026-07-08 03:54:14.421559,humorous,2026-07-08 03:54:14.421559
almond hulls,xrf,u,ppm,11.0,(a8)29d4,pass,,,jduong@lbl.gov,2026-07-08 03:54:14.421559,humorous,2026-07-08 03:54:14.421559
almond hulls,xrf,ce,ppm,51.0,(a8)29d6,pass,,,jduong@lbl.gov,2026-07-08 03:54:14.421559,humorous,2026-07-08 03:54:14.421559
almond hulls,xrf,si,ppm,3190.0,(a8)2c1f,pass,,,jduong@lbl.gov,2026-07-08 03:54:14.421559,humorous,2026-07-08 03:54:14.421559
almond hulls,xrf,th,ppm,34.0,(a8)2c95,pass,,,jduong@lbl.gov,2026-07-08 03:54:14.421559,humorous,2026-07-08 03:54:14.421559
almond hulls,xrf,ca,ppm,2670.0,(a8)3159,pass,,,jduong@lbl.gov,2026-07-08 03:54:14.421559,humorous,2026-07-08 03:54:14.421559
almond hulls,xrf,sr,ppm,15.0,(a8)316c,pass,,,jduong@lbl.gov,2026-07-08 03:54:14.421559,humorous,2026-07-08 03:54:14.421559
almond hulls,xrf,mn,ppm,35.0,(a8)3708,pass,,,jduong@lbl.gov,2026-07-08 03:54:14.421559,humorous,2026-07-08 03:54:14.421559
almond hulls,xrf,pr,ppm,76.0,(a8)3d19,pass,,,jduong@lbl.gov,2026-07-08 03:54:14.421559,humorous,2026-07-08 03:54:14.421559
almond hulls,xrf,th,ppm,36.0,(a8)3d90,pass,,,jduong@lbl.gov,2026-07-08 03:54:14.421559,humorous,2026-07-08 03:54:14.421559
almond hulls,xrf,ca,ppm,2670.0,(a8)3f44,pass,,,jduong@lbl.gov,2026-07-08 03:54:14.421559,humorous,2026-07-08 03:54:14.421559
almond hulls,xrf,zn,ppm,13.0,(a8)40df,pass,,,jduong@lbl.gov,2026-07-08 03:54:14.421559,humorous,2026-07-08 03:54:14.421559
almond hulls,xrf,ti,ppm,206.0,(a8)42c7,pass,,,jduong@lbl.gov,2026-07-08 03:54:14.421559,humorous,2026-07-08 03:54:14.421559
almond hulls,xrf,s,ppm,217.0,(a8)45bc,pass,,,jduong@lbl.gov,2026-07-08 03:54:14.421559,humorous,2026-07-08 03:54:14.421559
almond hulls,xrf,ti,ppm,215.0,(a8)45e9,pass,,,jduong@lbl.gov,2026-07-08 03:54:14.421559,humorous,2026-07-08 03:54:14.421559
almond hulls,xrf,th,ppm,38.0,(a8)4cf7,pass,,,jduong@lbl.gov,2026-07-08 03:54:14.421559,humorous,2026-07-08 03:54:14.421559
almond hulls,xrf,p,ppm,1140.0,(a8)5b0f,pass,,,jduong@lbl.gov,2026-07-08 03:54:14.421559,humorous,2026-07-08 03:54:14.421559
almond hulls,xrf,k,ppm,34000.0,(a8)62d5,pass,,,jduong@lbl.gov,2026-07-08 03:54:14.421559,humorous,2026-07-08 03:54:14.421559
almond hulls,xrf,zn,ppm,15.0,(a8)6307,pass,,,jduong@lbl.gov,2026-07-08 03:54:14.421559,humorous,2026-07-08 03:54:14.421559
almond hulls,xrf,pr,ppm,71.0,(a8)6712,pass,,,jduong@lbl.gov,2026-07-08 03:54:14.421559,humorous,2026-07-08 03:54:14.421559
almond hulls,xrf,cu,ppm,12.0,(a8)6be0,pass,,,jduong@lbl.gov,2026-07-08 03:54:14.421559,humorous,2026-07-08 03:54:14.421559
almond hulls,xrf,k,ppm,33800.0,(a8)7443,pass,,,jduong@lbl.gov,2026-07-08 03:54:14.421559,humorous,2026-07-08 03:54:14.421559
almond hulls,xrf,rb,ppm,10.0,(a8)8059,pass,,,jduong@lbl.gov,2026-07-08 03:54:14.421559,humorous,2026-07-08 03:54:14.421559
almond hulls,xrf,sr,ppm,15.0,(a8)8165,pass,,,jduong@lbl.gov,2026-07-08 03:54:14.421559,humorous,2026-07-08 03:54:14.421559
almond hulls,xrf,cu,ppm,9.0,(a8)873b,pass,,,jduong@lbl.gov,2026-07-08 03:54:14.421559,humorous,2026-07-08 03:54:14.421559
almond hulls,xrf,u,ppm,11.0,(a8)8ae6,pass,,,jduong@lbl.gov,2026-07-08 03:54:14.421559,humorous,2026-07-08 03:54:14.421559
almond hulls,xrf,la,ppm,47.0,(a8)8c82,pass,,,jduong@lbl.gov,2026-07-08 03:54:14.421559,humorous,2026-07-08 03:54:14.421559
almond hulls,xrf,rb,ppm,11.0,(a8)93fd,pass,,,jduong@lbl.gov,2026-07-08 03:54:14.421559,humorous,2026-07-08 03:54:14.421559
almond hulls,xrf,ce,ppm,48.0,(a8)9833,pass,,,jduong@lbl.gov,2026-07-08 03:54:14.421559,humorous,2026-07-08 03:54:14.421559
almond hulls,xrf,mn,ppm,34.0,(a8)9b1b,pass,,,jduong@lbl.gov,2026-07-08 03:54:14.421559,humorous,2026-07-08 03:54:14.421559
almond hulls,xrf,fe,ppm,382.0,(a8)a184,pass,,,jduong@lbl.gov,2026-07-08 03:54:14.421559,humorous,2026-07-08 03:54:14.421559
almond hulls,xrf,sr,ppm,15.0,(a8)acb2,pass,,,jduong@lbl.gov,2026-07-08 03:54:14.421559,humorous,2026-07-08 03:54:14.421559
almond hulls,xrf,s,ppm,260.0,(a8)b257,pass,,,jduong@lbl.gov,2026-07-08 03:54:14.421559,humorous,2026-07-08 03:54:14.421559
almond hulls,xrf,la,ppm,39.0,(a8)b268,pass,,,jduong@lbl.gov,2026-07-08 03:54:14.421559,humorous,2026-07-08 03:54:14.421559
almond hulls,xrf,s,ppm,243.0,(a8)b75a,pass,,,jduong@lbl.gov,2026-07-08 03:54:14.421559,humorous,2026-07-08 03:54:14.421559
almond hulls,xrf,u,ppm,12.0,(a8)bba7,pass,,,jduong@lbl.gov,2026-07-08 03:54:14.421559,humorous,2026-07-08 03:54:14.421559
almond hulls,xrf,k,ppm,34000.0,(a8)bcb1,pass,,,jduong@lbl.gov,2026-07-08 03:54:14.421559,humorous,2026-07-08 03:54:14.421559
almond hulls,xrf,ba,ppm,25.0,(a8)c855,pass,,,jduong@lbl.gov,2026-07-08 03:54:14.421559,humorous,2026-07-08 03:54:14.421559
almond hulls,xrf,si,ppm,3160.0,(a8)cc2d,pass,,,jduong@lbl.gov,2026-07-08 03:54:14.421559,humorous,2026-07-08 03:54:14.421559
almond hulls,xrf,p,ppm,1160.0,(a8)d5a7,pass,,,jduong@lbl.gov,2026-07-08 03:54:14.421559,humorous,2026-07-08 03:54:14.421559
almond hulls,xrf,fe,ppm,383.0,(a8)d840,pass,,,jduong@lbl.gov,2026-07-08 03:54:14.421559,humorous,2026-07-08 03:54:14.421559
almond hulls,xrf,rb,ppm,11.0,(a8)da74,pass,,,jduong@lbl.gov,2026-07-08 03:54:14.421559,humorous,2026-07-08 03:54:14.421559
almond hulls,xrf,zn,ppm,15.0,(a8)ddd7,pass,,,jduong@lbl.gov,2026-07-08 03:54:14.421559,humorous,2026-07-08 03:54:14.421559
almond hulls,xrf,ca,ppm,2600.0,(a8)ede9,pass,,,jduong@lbl.gov,2026-07-08 03:54:14.421559,humorous,2026-07-08 03:54:14.421559
almond hulls,xrf,zn,ppm,14.0,(b3)06f3,pass,,,jduong@lbl.gov,2026-07-08 03:54:14.421559,capstan,2026-07-08 03:54:14.421559
almond hulls,xrf,zn,ppm,13.0,(b3)091e,pass,,,jduong@lbl.gov,2026-07-08 03:54:14.421559,capstan,2026-07-08 03:54:14.421559
almond hulls,xrf,si,ppm,3720.0,(b3)0cf7,pass,,,jduong@lbl.gov,2026-07-08 03:54:14.421559,capstan,2026-07-08 03:54:14.421559
almond hulls,xrf,zn,ppm,15.0,(b3)1b9a,pass,,,jduong@lbl.gov,2026-07-08 03:54:14.421559,capstan,2026-07-08 03:54:14.421559
almond hulls,xrf,p,ppm,1200.0,(b3)1f12,pass,,,jduong@lbl.gov,2026-07-08 03:54:14.421559,capstan,2026-07-08 03:54:14.421559
almond hulls,xrf,mo,ppm,4.0,(b3)2bb6,pass,,,jduong@lbl.gov,2026-07-08 03:54:14.421559,capstan,2026-07-08 03:54:14.421559
almond hulls,xrf,u,ppm,12.0,(b3)3281,pass,,,jduong@lbl.gov,2026-07-08 03:54:14.421559,capstan,2026-07-08 03:54:14.421559
almond hulls,xrf,s,ppm,377.0,(b3)3a02,pass,,,jduong@lbl.gov,2026-07-08 03:54:14.421559,capstan,2026-07-08 03:54:14.421559
almond hulls,xrf,th,ppm,37.0,(b3)3c75,pass,,,jduong@lbl.gov,2026-07-08 03:54:14.421559,capstan,2026-07-08 03:54:14.421559
almond hulls,xrf,sr,ppm,22.0,(b3)46dd,pass,,,jduong@lbl.gov,2026-07-08 03:54:14.421559,capstan,2026-07-08 03:54:14.421559
almond hulls,xrf,s,ppm,279.0,(b3)4c62,pass,,,jduong@lbl.gov,2026-07-08 03:54:14.421559,capstan,2026-07-08 03:54:14.421559
almond hulls,xrf,fe,ppm,388.0,(b3)51bb,pass,,,jduong@lbl.gov,2026-07-08 03:54:14.421559,capstan,2026-07-08 03:54:14.421559
almond hulls,xrf,k,ppm,30000.0,(b3)5644,pass,,,jduong@lbl.gov,2026-07-08 03:54:14.421559,capstan,2026-07-08 03:54:14.421559
almond hulls,xrf,cu,ppm,8.0,(b3)5795,pass,,,jduong@lbl.gov,2026-07-08 03:54:14.421559,capstan,2026-07-08 03:54:14.421559
almond hulls,xrf,cu,ppm,9.0,(b3)5a3d,pass,,,jduong@lbl.gov,2026-07-08 03:54:14.421559,capstan,2026-07-08 03:54:14.421559
almond hulls,xrf,ti,ppm,210.0,(b3)5fb0,pass,,,jduong@lbl.gov,2026-07-08 03:54:14.421559,capstan,2026-07-08 03:54:14.421559
almond hulls,xrf,la,ppm,57.0,(b3)6387,pass,,,jduong@lbl.gov,2026-07-08 03:54:14.421559,capstan,2026-07-08 03:54:14.421559
almond hulls,xrf,mn,ppm,53.0,(b3)6547,pass,,,jduong@lbl.gov,2026-07-08 03:54:14.421559,capstan,2026-07-08 03:54:14.421559
almond hulls,xrf,ca,ppm,3290.0,(b3)65d9,pass,,,jduong@lbl.gov,2026-07-08 03:54:14.421559,capstan,2026-07-08 03:54:14.421559
almond hulls,xrf,rb,ppm,21.0,(b3)6c91,pass,,,jduong@lbl.gov,2026-07-08 03:54:14.421559,capstan,2026-07-08 03:54:14.421559
almond hulls,xrf,rb,ppm,21.0,(b3)7bc6,pass,,,jduong@lbl.gov,2026-07-08 03:54:14.421559,capstan,2026-07-08 03:54:14.421559
almond hulls,xrf,cu,ppm,10.0,(b3)84a6,pass,,,jduong@lbl.gov,2026-07-08 03:54:14.421559,capstan,2026-07-08 03:54:14.421559
almond hulls,xrf,mn,ppm,39.0,(b3)90f2,pass,,,jduong@lbl.gov,2026-07-08 03:54:14.421559,capstan,2026-07-08 03:54:14.421559
almond hulls,xrf,ca,ppm,3470.0,(b3)91ea,pass,,,jduong@lbl.gov,2026-07-08 03:54:14.421559,capstan,2026-07-08 03:54:14.421559
almond hulls,xrf,th,ppm,44.0,(b3)a334,pass,,,jduong@lbl.gov,2026-07-08 03:54:14.421559,capstan,2026-07-08 03:54:14.421559
almond hulls,xrf,p,ppm,1160.0,(b3)a47c,pass,,,jduong@lbl.gov,2026-07-08 03:54:14.421559,capstan,2026-07-08 03:54:14.421559
almond hulls,xrf,rb,ppm,20.0,(b3)a785,pass,,,jduong@lbl.gov,2026-07-08 03:54:14.421559,capstan,2026-07-08 03:54:14.421559
almond hulls,xrf,k,ppm,31500.0,(b3)a7f9,pass,,,jduong@lbl.gov,2026-07-08 03:54:14.421559,capstan,2026-07-08 03:54:14.421559
almond hulls,xrf,u,ppm,15.0,(b3)ad09,pass,,,jduong@lbl.gov,2026-07-08 03:54:14.421559,capstan,2026-07-08 03:54:14.421559
almond hulls,xrf,pr,ppm,102.0,(b3)bac4,pass,,,jduong@lbl.gov,2026-07-08 03:54:14.421559,capstan,2026-07-08 03:54:14.421559
almond hulls,xrf,u,ppm,13.0,(b3)c2b0,pass,,,jduong@lbl.gov,2026-07-08 03:54:14.421559,capstan,2026-07-08 03:54:14.421559
almond hulls,xrf,la,ppm,54.0,(b3)d2dc,pass,,,jduong@lbl.gov,2026-07-08 03:54:14.421559,capstan,2026-07-08 03:54:14.421559
almond hulls,xrf,th,ppm,37.0,(b3)d35d,pass,,,jduong@lbl.gov,2026-07-08 03:54:14.421559,capstan,2026-07-08 03:54:14.421559
almond hulls,xrf,s,ppm,306.0,(b3)d6be,pass,,,jduong@lbl.gov,2026-07-08 03:54:14.421559,capstan,2026-07-08 03:54:14.421559
almond hulls,xrf,ca,ppm,3550.0,(b3)ddbc,pass,,,jduong@lbl.gov,2026-07-08 03:54:14.421559,capstan,2026-07-08 03:54:14.421559
almond hulls,xrf,fe,ppm,357.0,(b3)df55,pass,,,jduong@lbl.gov,2026-07-08 03:54:14.421559,capstan,2026-07-08 03:54:14.421559
almond hulls,xrf,p,ppm,1160.0,(b3)e01a,pass,,,jduong@lbl.gov,2026-07-08 03:54:14.421559,capstan,2026-07-08 03:54:14.421559
almond hulls,xrf,mn,ppm,36.0,(b3)e1f0,pass,,,jduong@lbl.gov,2026-07-08 03:54:14.421559,capstan,2026-07-08 03:54:14.421559
almond hulls,xrf,k,ppm,31700.0,(b3)e59b,pass,,,jduong@lbl.gov,2026-07-08 03:54:14.421559,capstan,2026-07-08 03:54:14.421559
almond hulls,xrf,mo,ppm,4.0,(b3)f043,pass,,,jduong@lbl.gov,2026-07-08 03:54:14.421559,capstan,2026-07-08 03:54:14.421559
almond hulls,xrf,si,ppm,3620.0,(b3)f4a3,pass,,,jduong@lbl.gov,2026-07-08 03:54:14.421559,capstan,2026-07-08 03:54:14.421559
almond hulls,xrf,sr,ppm,21.0,(b3)f4e1,pass,,,jduong@lbl.gov,2026-07-08 03:54:14.421559,capstan,2026-07-08 03:54:14.421559
almond hulls,xrf,fe,ppm,401.0,(b3)f940,pass,,,jduong@lbl.gov,2026-07-08 03:54:14.421559,capstan,2026-07-08 03:54:14.421559
almond hulls,xrf,si,ppm,3660.0,(b3)fb26,pass,,,jduong@lbl.gov,2026-07-08 03:54:14.421559,capstan,2026-07-08 03:54:14.421559
almond hulls,xrf,sr,ppm,21.0,(b3)fda8,pass,,,jduong@lbl.gov,2026-07-08 03:54:14.421559,capstan,2026-07-08 03:54:14.421559
almond hulls,xrf,pr,ppm,110.0,(b3)fe74,pass,,,jduong@lbl.gov,2026-07-08 03:54:14.421559,capstan,2026-07-08 03:54:14.421559
almond hulls,xrf,ti,ppm,173.0,(b3)ff54,pass,,,jduong@lbl.gov,2026-07-08 03:54:14.421559,capstan,2026-07-08 03:54:14.421559
almond branches,xrf,cr,ppm,0.0,(b5)04e4,provisional,,,xkang2@lbl.gov,2026-07-08 03:54:14.421559,vibrant,2026-07-08 03:54:14.421559
almond branches,xrf,mn,ppm,130.0,(b5)0654,provisional,,,xkang2@lbl.gov,2026-07-08 03:54:14.421559,vibrant,2026-07-08 03:54:14.421559
almond branches,xrf,ba,ppm,0.0,(b5)0aed,provisional,,,xkang2@lbl.gov,2026-07-08 03:54:14.421559,vibrant,2026-07-08 03:54:14.421559
almond branches,xrf,k,ppm,3630.0,(b5)11be,provisional,,,xkang2@lbl.gov,2026-07-08 03:54:14.421559,vibrant,2026-07-08 03:54:14.421559
