record_id,experiment_id,experiment_date,prepared_sample_id,field_sample_id,collection_timestamp,provider_codename,resource_name,primary_product,product_name,unit,observed_value,repl_no,qc_pass,note,analyst_email,reactor_vessel,strain_name,bioconversion_method,pretreatment_method,enz_hydr_method
proco25-2521,97,,82,38.0,2025-06-30 13:00:00,wardrobe,wheat straw,winter wheat,sugar_cons,pc,5.46,3,pass,,ojokonkwo@lbl.gov,incubator shaker,Rhodosporidium toruloides MCR-ALD6-g2945,2rho-3hp,cho10pc,ctec3:htec3 9:1
proco25-255e,97,,155,81.0,2025-10-11 10:00:00,possessive,rice straw,rice,xylconct0,g_l,11.61,3,pass,,ojokonkwo@lbl.gov,incubator shaker,Rhodosporidium toruloides MCR-ALD6-g2945,2rho-3hp,cho10pc,ctec3:htec3 9:1
proco25-259a,97,,160,89.0,2025-10-28 10:42:00,cutaway,walnut shells,walnuts,gluconcteof,g_l,6.8,3,pass,,ojokonkwo@lbl.gov,incubator shaker,Rhodosporidium toruloides MCR-ALD6-g2945,2rho-3hp,cho10pc,ctec3:htec3 9:1
proco25-2652,97,,160,89.0,2025-10-28 10:42:00,cutaway,walnut shells,walnuts,xylconcteof,g_l,3.38,3,pass,,ojokonkwo@lbl.gov,incubator shaker,Rhodosporidium toruloides MCR-ALD6-g2945,2rho-3hp,cho10pc,ctec3:htec3 9:1
proco25-27a6,97,,133,62.0,2025-09-03 09:10:00,stuntman,pistachio hulls,pistachios,3hpyield,g_g,0.0,3,pass,,ojokonkwo@lbl.gov,incubator shaker,Rhodosporidium toruloides MCR-ALD6-g2945,2rho-3hp,cho10pc,ctec3:htec3 9:1
proco25-2826,97,,77,33.0,2025-06-30 10:45:00,possessive,alfalfa,hay - alfalfa,sugart0,g_l,29.7,3,pass,,ojokonkwo@lbl.gov,incubator shaker,Rhodosporidium toruloides MCR-ALD6-g2945,2rho-3hp,cho10pc,ctec3:htec3 9:1
proco25-28a9,97,,82,38.0,2025-06-30 13:00:00,wardrobe,wheat straw,winter wheat,3hptiter,g_l,0.0,3,pass,,ojokonkwo@lbl.gov,incubator shaker,Rhodosporidium toruloides MCR-ALD6-g2945,2rho-3hp,cho10pc,ctec3:htec3 9:1
proco25-2948,97,,77,33.0,2025-06-30 10:45:00,possessive,alfalfa,hay - alfalfa,3hpyield,g_g,39.88,3,pass,,ojokonkwo@lbl.gov,incubator shaker,Rhodosporidium toruloides MCR-ALD6-g2945,2rho-3hp,cho10pc,ctec3:htec3 9:1
proco25-2a50,97,,77,33.0,2025-06-30 10:45:00,possessive,alfalfa,hay - alfalfa,sugar_cons,pc,27.85,3,pass,,ojokonkwo@lbl.gov,incubator shaker,Rhodosporidium toruloides MCR-ALD6-g2945,2rho-3hp,cho10pc,ctec3:htec3 9:1
proco25-2ac8,97,,78,35.0,2025-06-30 11:45:00,possessive,alfalfa,hay - alfalfa,xylconcteof,g_l,4.79,3,pass,,ojokonkwo@lbl.gov,incubator shaker,Rhodosporidium toruloides MCR-ALD6-g2945,2rho-3hp,cho10pc,ctec3:htec3 9:1
proco25-2b49,97,,79,37.0,2025-06-30 12:30:00,possessive,alfalfa,hay - alfalfa,3hptiter,g_l,7.52,3,pass,,ojokonkwo@lbl.gov,incubator shaker,Rhodosporidium toruloides MCR-ALD6-g2945,2rho-3hp,cho10pc,ctec3:htec3 9:1
proco25-2db7,97,,160,89.0,2025-10-28 10:42:00,cutaway,walnut shells,walnuts,3hptiter,g_l,0.0,3,pass,,ojokonkwo@lbl.gov,incubator shaker,Rhodosporidium toruloides MCR-ALD6-g2945,2rho-3hp,cho10pc,ctec3:htec3 9:1
proco25-2dfb,97,,156,82.0,2025-10-11 11:00:00,possessive,corn stover whole,corn - all,sugar_cons,pc,23.24,3,pass,,ojokonkwo@lbl.gov,incubator shaker,Rhodosporidium toruloides MCR-ALD6-g2945,2rho-3hp,cho10pc,ctec3:htec3 9:1
proco25-2e6f,97,,160,89.0,2025-10-28 10:42:00,cutaway,walnut shells,walnuts,sugar_cons,pc,4.07,3,pass,,ojokonkwo@lbl.gov,incubator shaker,Rhodosporidium toruloides MCR-ALD6-g2945,2rho-3hp,cho10pc,ctec3:htec3 9:1
proco25-2f75,97,,77,33.0,2025-06-30 10:45:00,possessive,alfalfa,hay - alfalfa,sugarteof,g_l,4.34,3,pass,,ojokonkwo@lbl.gov,incubator shaker,Rhodosporidium toruloides MCR-ALD6-g2945,2rho-3hp,cho10pc,ctec3:htec3 9:1
proco25-2f7f,97,,133,62.0,2025-09-03 09:10:00,stuntman,pistachio hulls,pistachios,xylconcteof,g_l,3.11,3,pass,,ojokonkwo@lbl.gov,incubator shaker,Rhodosporidium toruloides MCR-ALD6-g2945,2rho-3hp,cho10pc,ctec3:htec3 9:1
proco25-2f9c,97,,79,37.0,2025-06-30 12:30:00,possessive,alfalfa,hay - alfalfa,gluconct0,g_l,32.17,3,pass,,ojokonkwo@lbl.gov,incubator shaker,Rhodosporidium toruloides MCR-ALD6-g2945,2rho-3hp,cho10pc,ctec3:htec3 9:1
proco25-316a,97,,77,33.0,2025-06-30 10:45:00,possessive,alfalfa,hay - alfalfa,sugar_cons,pc,21.7,3,pass,,ojokonkwo@lbl.gov,incubator shaker,Rhodosporidium toruloides MCR-ALD6-g2945,2rho-3hp,cho10pc,ctec3:htec3 9:1
proco25-31bd,97,,160,89.0,2025-10-28 10:42:00,cutaway,walnut shells,walnuts,3hpyield,g_g,0.0,3,pass,,ojokonkwo@lbl.gov,incubator shaker,Rhodosporidium toruloides MCR-ALD6-g2945,2rho-3hp,cho10pc,ctec3:htec3 9:1
proco25-3461,97,,156,82.0,2025-10-11 11:00:00,possessive,corn stover whole,corn - all,gluconcteof,g_l,24.98,3,pass,,ojokonkwo@lbl.gov,incubator shaker,Rhodosporidium toruloides MCR-ALD6-g2945,2rho-3hp,cho10pc,ctec3:htec3 9:1
proco25-34bb,97,,160,89.0,2025-10-28 10:42:00,cutaway,walnut shells,walnuts,gluconcteof,g_l,8.23,3,pass,,ojokonkwo@lbl.gov,incubator shaker,Rhodosporidium toruloides MCR-ALD6-g2945,2rho-3hp,cho10pc,ctec3:htec3 9:1
proco25-34fb,97,,82,38.0,2025-06-30 13:00:00,wardrobe,wheat straw,winter wheat,sugarteof,g_l,14.01,3,pass,,ojokonkwo@lbl.gov,incubator shaker,Rhodosporidium toruloides MCR-ALD6-g2945,2rho-3hp,cho10pc,ctec3:htec3 9:1
proco25-3602,97,,156,82.0,2025-10-11 11:00:00,possessive,corn stover whole,corn - all,xylconct0,g_l,16.02,3,pass,,ojokonkwo@lbl.gov,incubator shaker,Rhodosporidium toruloides MCR-ALD6-g2945,2rho-3hp,cho10pc,ctec3:htec3 9:1
proco25-36bf,97,,79,37.0,2025-06-30 12:30:00,possessive,alfalfa,hay - alfalfa,gluconct0,g_l,30.98,3,pass,,ojokonkwo@lbl.gov,incubator shaker,Rhodosporidium toruloides MCR-ALD6-g2945,2rho-3hp,cho10pc,ctec3:htec3 9:1
proco25-3765,97,,82,38.0,2025-06-30 13:00:00,wardrobe,wheat straw,winter wheat,sugar_cons,pc,1.75,3,pass,,ojokonkwo@lbl.gov,incubator shaker,Rhodosporidium toruloides MCR-ALD6-g2945,2rho-3hp,cho10pc,ctec3:htec3 9:1
proco25-3eb4,97,,78,35.0,2025-06-30 11:45:00,possessive,alfalfa,hay - alfalfa,xylconct0,g_l,6.8,3,pass,,ojokonkwo@lbl.gov,incubator shaker,Rhodosporidium toruloides MCR-ALD6-g2945,2rho-3hp,cho10pc,ctec3:htec3 9:1
proco25-3f11,97,,82,38.0,2025-06-30 13:00:00,wardrobe,wheat straw,winter wheat,xylconcteof,g_l,3.47,3,pass,,ojokonkwo@lbl.gov,incubator shaker,Rhodosporidium toruloides MCR-ALD6-g2945,2rho-3hp,cho10pc,ctec3:htec3 9:1
proco25-3f31,97,,78,35.0,2025-06-30 11:45:00,possessive,alfalfa,hay - alfalfa,3hpyield,g_g,20.7,3,pass,,ojokonkwo@lbl.gov,incubator shaker,Rhodosporidium toruloides MCR-ALD6-g2945,2rho-3hp,cho10pc,ctec3:htec3 9:1
proco25-3f90,97,,82,38.0,2025-06-30 13:00:00,wardrobe,wheat straw,winter wheat,gluconcteof,g_l,10.99,3,pass,,ojokonkwo@lbl.gov,incubator shaker,Rhodosporidium toruloides MCR-ALD6-g2945,2rho-3hp,cho10pc,ctec3:htec3 9:1
proco25-403d,97,,156,82.0,2025-10-11 11:00:00,possessive,corn stover whole,corn - all,sugart0,g_l,58.99,3,pass,,ojokonkwo@lbl.gov,incubator shaker,Rhodosporidium toruloides MCR-ALD6-g2945,2rho-3hp,cho10pc,ctec3:htec3 9:1
proco25-42b6,97,,155,81.0,2025-10-11 10:00:00,possessive,rice straw,rice,xylconcteof,g_l,7.69,3,pass,,ojokonkwo@lbl.gov,incubator shaker,Rhodosporidium toruloides MCR-ALD6-g2945,2rho-3hp,cho10pc,ctec3:htec3 9:1
proco25-4319,97,,155,81.0,2025-10-11 10:00:00,possessive,rice straw,rice,xylconct0,g_l,10.91,3,pass,,ojokonkwo@lbl.gov,incubator shaker,Rhodosporidium toruloides MCR-ALD6-g2945,2rho-3hp,cho10pc,ctec3:htec3 9:1
proco25-438e,97,,78,35.0,2025-06-30 11:45:00,possessive,alfalfa,hay - alfalfa,xylconct0,g_l,6.46,3,pass,,ojokonkwo@lbl.gov,incubator shaker,Rhodosporidium toruloides MCR-ALD6-g2945,2rho-3hp,cho10pc,ctec3:htec3 9:1
proco25-43c0,97,,133,62.0,2025-09-03 09:10:00,stuntman,pistachio hulls,pistachios,sugarteof,g_l,17.6,3,pass,,ojokonkwo@lbl.gov,incubator shaker,Rhodosporidium toruloides MCR-ALD6-g2945,2rho-3hp,cho10pc,ctec3:htec3 9:1
proco25-442f,97,,156,82.0,2025-10-11 11:00:00,possessive,corn stover whole,corn - all,gluconct0,g_l,41.82,3,pass,,ojokonkwo@lbl.gov,incubator shaker,Rhodosporidium toruloides MCR-ALD6-g2945,2rho-3hp,cho10pc,ctec3:htec3 9:1
proco25-44f2,97,,78,35.0,2025-06-30 11:45:00,possessive,alfalfa,hay - alfalfa,xylconcteof,g_l,4.51,3,pass,,ojokonkwo@lbl.gov,incubator shaker,Rhodosporidium toruloides MCR-ALD6-g2945,2rho-3hp,cho10pc,ctec3:htec3 9:1
proco25-4618,97,,77,33.0,2025-06-30 10:45:00,possessive,alfalfa,hay - alfalfa,3hpyield,g_g,30.9,3,pass,,ojokonkwo@lbl.gov,incubator shaker,Rhodosporidium toruloides MCR-ALD6-g2945,2rho-3hp,cho10pc,ctec3:htec3 9:1
proco25-470d,97,,79,37.0,2025-06-30 12:30:00,possessive,alfalfa,hay - alfalfa,3hpyield,g_g,20.53,3,pass,,ojokonkwo@lbl.gov,incubator shaker,Rhodosporidium toruloides MCR-ALD6-g2945,2rho-3hp,cho10pc,ctec3:htec3 9:1
proco25-4736,97,,78,35.0,2025-06-30 11:45:00,possessive,alfalfa,hay - alfalfa,sugart0,g_l,37.88,3,pass,,ojokonkwo@lbl.gov,incubator shaker,Rhodosporidium toruloides MCR-ALD6-g2945,2rho-3hp,cho10pc,ctec3:htec3 9:1
proco25-4888,97,,79,37.0,2025-06-30 12:30:00,possessive,alfalfa,hay - alfalfa,xylconcteof,g_l,3.63,3,pass,,ojokonkwo@lbl.gov,incubator shaker,Rhodosporidium toruloides MCR-ALD6-g2945,2rho-3hp,cho10pc,ctec3:htec3 9:1
proco25-48a1,97,,156,82.0,2025-10-11 11:00:00,possessive,corn stover whole,corn - all,sugar_cons,pc,23.03,3,pass,,ojokonkwo@lbl.gov,incubator shaker,Rhodosporidium toruloides MCR-ALD6-g2945,2rho-3hp,cho10pc,ctec3:htec3 9:1
proco25-48c6,97,,79,37.0,2025-06-30 12:30:00,possessive,alfalfa,hay - alfalfa,gluconcteof,g_l,4.1,3,pass,,ojokonkwo@lbl.gov,incubator shaker,Rhodosporidium toruloides MCR-ALD6-g2945,2rho-3hp,cho10pc,ctec3:htec3 9:1
proco25-494b,97,,160,89.0,2025-10-28 10:42:00,cutaway,walnut shells,walnuts,3hpyield,g_g,0.0,3,pass,,ojokonkwo@lbl.gov,incubator shaker,Rhodosporidium toruloides MCR-ALD6-g2945,2rho-3hp,cho10pc,ctec3:htec3 9:1
proco25-495e,97,,77,33.0,2025-06-30 10:45:00,possessive,alfalfa,hay - alfalfa,gluconct0,g_l,24.37,3,pass,,ojokonkwo@lbl.gov,incubator shaker,Rhodosporidium toruloides MCR-ALD6-g2945,2rho-3hp,cho10pc,ctec3:htec3 9:1
proco25-4a8b,97,,160,89.0,2025-10-28 10:42:00,cutaway,walnut shells,walnuts,gluconct0,g_l,12.17,3,pass,,ojokonkwo@lbl.gov,incubator shaker,Rhodosporidium toruloides MCR-ALD6-g2945,2rho-3hp,cho10pc,ctec3:htec3 9:1
proco25-4c6d,97,,82,38.0,2025-06-30 13:00:00,wardrobe,wheat straw,winter wheat,gluconct0,g_l,15.73,3,pass,,ojokonkwo@lbl.gov,incubator shaker,Rhodosporidium toruloides MCR-ALD6-g2945,2rho-3hp,cho10pc,ctec3:htec3 9:1
proco25-50c0,97,,78,35.0,2025-06-30 11:45:00,possessive,alfalfa,hay - alfalfa,3hpyield,g_g,17.99,3,pass,,ojokonkwo@lbl.gov,incubator shaker,Rhodosporidium toruloides MCR-ALD6-g2945,2rho-3hp,cho10pc,ctec3:htec3 9:1
proco25-5147,97,,133,62.0,2025-09-03 09:10:00,stuntman,pistachio hulls,pistachios,gluconcteof,g_l,14.83,3,pass,,ojokonkwo@lbl.gov,incubator shaker,Rhodosporidium toruloides MCR-ALD6-g2945,2rho-3hp,cho10pc,ctec3:htec3 9:1
proco25-538d,97,,133,62.0,2025-09-03 09:10:00,stuntman,pistachio hulls,pistachios,3hpyield,g_g,0.0,3,pass,,ojokonkwo@lbl.gov,incubator shaker,Rhodosporidium toruloides MCR-ALD6-g2945,2rho-3hp,cho10pc,ctec3:htec3 9:1
proco25-54e8,97,,79,37.0,2025-06-30 12:30:00,possessive,alfalfa,hay - alfalfa,xylconct0,g_l,7.83,3,pass,,ojokonkwo@lbl.gov,incubator shaker,Rhodosporidium toruloides MCR-ALD6-g2945,2rho-3hp,cho10pc,ctec3:htec3 9:1
proco25-554d,97,,133,62.0,2025-09-03 09:10:00,stuntman,pistachio hulls,pistachios,sugar_cons,pc,4.04,3,pass,,ojokonkwo@lbl.gov,incubator shaker,Rhodosporidium toruloides MCR-ALD6-g2945,2rho-3hp,cho10pc,ctec3:htec3 9:1
proco25-559a,97,,156,82.0,2025-10-11 11:00:00,possessive,corn stover whole,corn - all,3hptiter,g_l,0.0,3,pass,,ojokonkwo@lbl.gov,incubator shaker,Rhodosporidium toruloides MCR-ALD6-g2945,2rho-3hp,cho10pc,ctec3:htec3 9:1
proco25-57ff,97,,155,81.0,2025-10-11 10:00:00,possessive,rice straw,rice,3hpyield,g_g,0.0,3,pass,,ojokonkwo@lbl.gov,incubator shaker,Rhodosporidium toruloides MCR-ALD6-g2945,2rho-3hp,cho10pc,ctec3:htec3 9:1
proco25-583d,97,,77,33.0,2025-06-30 10:45:00,possessive,alfalfa,hay - alfalfa,xylconcteof,g_l,3.88,3,pass,,ojokonkwo@lbl.gov,incubator shaker,Rhodosporidium toruloides MCR-ALD6-g2945,2rho-3hp,cho10pc,ctec3:htec3 9:1
proco25-5926,97,,133,62.0,2025-09-03 09:10:00,stuntman,pistachio hulls,pistachios,xylconct0,g_l,3.65,3,pass,,ojokonkwo@lbl.gov,incubator shaker,Rhodosporidium toruloides MCR-ALD6-g2945,2rho-3hp,cho10pc,ctec3:htec3 9:1
proco25-5957,97,,160,89.0,2025-10-28 10:42:00,cutaway,walnut shells,walnuts,sugarteof,g_l,11.98,3,pass,,ojokonkwo@lbl.gov,incubator shaker,Rhodosporidium toruloides MCR-ALD6-g2945,2rho-3hp,cho10pc,ctec3:htec3 9:1
proco25-5a08,97,,82,38.0,2025-06-30 13:00:00,wardrobe,wheat straw,winter wheat,sugarteof,g_l,14.75,3,pass,,ojokonkwo@lbl.gov,incubator shaker,Rhodosporidium toruloides MCR-ALD6-g2945,2rho-3hp,cho10pc,ctec3:htec3 9:1
proco25-5a9d,97,,133,62.0,2025-09-03 09:10:00,stuntman,pistachio hulls,pistachios,gluconct0,g_l,19.04,3,pass,,ojokonkwo@lbl.gov,incubator shaker,Rhodosporidium toruloides MCR-ALD6-g2945,2rho-3hp,cho10pc,ctec3:htec3 9:1
proco25-5add,97,,82,38.0,2025-06-30 13:00:00,wardrobe,wheat straw,winter wheat,xylconct0,g_l,3.74,3,pass,,ojokonkwo@lbl.gov,incubator shaker,Rhodosporidium toruloides MCR-ALD6-g2945,2rho-3hp,cho10pc,ctec3:htec3 9:1
proco25-5bca,97,,133,62.0,2025-09-03 09:10:00,stuntman,pistachio hulls,pistachios,xylconcteof,g_l,2.78,3,pass,,ojokonkwo@lbl.gov,incubator shaker,Rhodosporidium toruloides MCR-ALD6-g2945,2rho-3hp,cho10pc,ctec3:htec3 9:1
proco25-5c70,97,,78,35.0,2025-06-30 11:45:00,possessive,alfalfa,hay - alfalfa,3hptiter,g_l,5.73,3,pass,,ojokonkwo@lbl.gov,incubator shaker,Rhodosporidium toruloides MCR-ALD6-g2945,2rho-3hp,cho10pc,ctec3:htec3 9:1
proco25-5da2,97,,79,37.0,2025-06-30 12:30:00,possessive,alfalfa,hay - alfalfa,3hpyield,g_g,19.95,3,pass,,ojokonkwo@lbl.gov,incubator shaker,Rhodosporidium toruloides MCR-ALD6-g2945,2rho-3hp,cho10pc,ctec3:htec3 9:1
proco25-5dd6,97,,79,37.0,2025-06-30 12:30:00,possessive,alfalfa,hay - alfalfa,xylconct0,g_l,7.17,3,pass,,ojokonkwo@lbl.gov,incubator shaker,Rhodosporidium toruloides MCR-ALD6-g2945,2rho-3hp,cho10pc,ctec3:htec3 9:1
proco25-630b,97,,156,82.0,2025-10-11 11:00:00,possessive,corn stover whole,corn - all,sugarteof,g_l,35.13,3,pass,,ojokonkwo@lbl.gov,incubator shaker,Rhodosporidium toruloides MCR-ALD6-g2945,2rho-3hp,cho10pc,ctec3:htec3 9:1
proco25-67a6,97,,133,62.0,2025-09-03 09:10:00,stuntman,pistachio hulls,pistachios,3hptiter,g_l,0.0,3,pass,,ojokonkwo@lbl.gov,incubator shaker,Rhodosporidium toruloides MCR-ALD6-g2945,2rho-3hp,cho10pc,ctec3:htec3 9:1
proco25-6831,97,,156,82.0,2025-10-11 11:00:00,possessive,corn stover whole,corn - all,gluconct0,g_l,39.67,3,pass,,ojokonkwo@lbl.gov,incubator shaker,Rhodosporidium toruloides MCR-ALD6-g2945,2rho-3hp,cho10pc,ctec3:htec3 9:1
proco25-6837,97,,133,62.0,2025-09-03 09:10:00,stuntman,pistachio hulls,pistachios,sugarteof,g_l,16.44,3,pass,,ojokonkwo@lbl.gov,incubator shaker,Rhodosporidium toruloides MCR-ALD6-g2945,2rho-3hp,cho10pc,ctec3:htec3 9:1
proco25-6c36,97,,77,33.0,2025-06-30 10:45:00,possessive,alfalfa,hay - alfalfa,gluconcteof,g_l,1.45,3,pass,,ojokonkwo@lbl.gov,incubator shaker,Rhodosporidium toruloides MCR-ALD6-g2945,2rho-3hp,cho10pc,ctec3:htec3 9:1
proco25-6c40,97,,77,33.0,2025-06-30 10:45:00,possessive,alfalfa,hay - alfalfa,xylconcteof,g_l,3.11,3,pass,,ojokonkwo@lbl.gov,incubator shaker,Rhodosporidium toruloides MCR-ALD6-g2945,2rho-3hp,cho10pc,ctec3:htec3 9:1
proco25-6ee6,97,,78,35.0,2025-06-30 11:45:00,possessive,alfalfa,hay - alfalfa,sugart0,g_l,35.83,3,pass,,ojokonkwo@lbl.gov,incubator shaker,Rhodosporidium toruloides MCR-ALD6-g2945,2rho-3hp,cho10pc,ctec3:htec3 9:1
proco25-6f2e,97,,133,62.0,2025-09-03 09:10:00,stuntman,pistachio hulls,pistachios,sugart0,g_l,22.69,3,pass,,ojokonkwo@lbl.gov,incubator shaker,Rhodosporidium toruloides MCR-ALD6-g2945,2rho-3hp,cho10pc,ctec3:htec3 9:1
proco25-6f5a,97,,82,38.0,2025-06-30 13:00:00,wardrobe,wheat straw,winter wheat,gluconcteof,g_l,10.54,3,pass,,ojokonkwo@lbl.gov,incubator shaker,Rhodosporidium toruloides MCR-ALD6-g2945,2rho-3hp,cho10pc,ctec3:htec3 9:1
proco25-6fbf,97,,133,62.0,2025-09-03 09:10:00,stuntman,pistachio hulls,pistachios,gluconct0,g_l,20.16,3,pass,,ojokonkwo@lbl.gov,incubator shaker,Rhodosporidium toruloides MCR-ALD6-g2945,2rho-3hp,cho10pc,ctec3:htec3 9:1
proco25-7021,97,,82,38.0,2025-06-30 13:00:00,wardrobe,wheat straw,winter wheat,xylconct0,g_l,3.19,3,pass,,ojokonkwo@lbl.gov,incubator shaker,Rhodosporidium toruloides MCR-ALD6-g2945,2rho-3hp,cho10pc,ctec3:htec3 9:1
proco25-7235,97,,77,33.0,2025-06-30 10:45:00,possessive,alfalfa,hay - alfalfa,sugart0,g_l,32.83,3,pass,,ojokonkwo@lbl.gov,incubator shaker,Rhodosporidium toruloides MCR-ALD6-g2945,2rho-3hp,cho10pc,ctec3:htec3 9:1
proco25-7400,97,,155,81.0,2025-10-11 10:00:00,possessive,rice straw,rice,gluconcteof,g_l,21.33,3,pass,,ojokonkwo@lbl.gov,incubator shaker,Rhodosporidium toruloides MCR-ALD6-g2945,2rho-3hp,cho10pc,ctec3:htec3 9:1
proco25-767b,97,,155,81.0,2025-10-11 10:00:00,possessive,rice straw,rice,xylconct0,g_l,11.08,3,pass,,ojokonkwo@lbl.gov,incubator shaker,Rhodosporidium toruloides MCR-ALD6-g2945,2rho-3hp,cho10pc,ctec3:htec3 9:1
proco25-7683,97,,133,62.0,2025-09-03 09:10:00,stuntman,pistachio hulls,pistachios,xylconcteof,g_l,2.71,3,pass,,ojokonkwo@lbl.gov,incubator shaker,Rhodosporidium toruloides MCR-ALD6-g2945,2rho-3hp,cho10pc,ctec3:htec3 9:1
proco25-7a8d,97,,133,62.0,2025-09-03 09:10:00,stuntman,pistachio hulls,pistachios,sugart0,g_l,20.48,3,pass,,ojokonkwo@lbl.gov,incubator shaker,Rhodosporidium toruloides MCR-ALD6-g2945,2rho-3hp,cho10pc,ctec3:htec3 9:1
proco25-7b94,97,,78,35.0,2025-06-30 11:45:00,possessive,alfalfa,hay - alfalfa,sugarteof,g_l,10.43,3,pass,,ojokonkwo@lbl.gov,incubator shaker,Rhodosporidium toruloides MCR-ALD6-g2945,2rho-3hp,cho10pc,ctec3:htec3 9:1
proco25-7c00,97,,77,33.0,2025-06-30 10:45:00,possessive,alfalfa,hay - alfalfa,xylconcteof,g_l,3.54,3,pass,,ojokonkwo@lbl.gov,incubator shaker,Rhodosporidium toruloides MCR-ALD6-g2945,2rho-3hp,cho10pc,ctec3:htec3 9:1
proco25-7f21,97,,77,33.0,2025-06-30 10:45:00,possessive,alfalfa,hay - alfalfa,gluconcteof,g_l,1.23,3,pass,,ojokonkwo@lbl.gov,incubator shaker,Rhodosporidium toruloides MCR-ALD6-g2945,2rho-3hp,cho10pc,ctec3:htec3 9:1
proco25-7f2d,97,,78,35.0,2025-06-30 11:45:00,possessive,alfalfa,hay - alfalfa,gluconcteof,g_l,5.08,3,pass,,ojokonkwo@lbl.gov,incubator shaker,Rhodosporidium toruloides MCR-ALD6-g2945,2rho-3hp,cho10pc,ctec3:htec3 9:1
proco25-8126,97,,156,82.0,2025-10-11 11:00:00,possessive,corn stover whole,corn - all,3hpyield,g_g,0.0,3,pass,,ojokonkwo@lbl.gov,incubator shaker,Rhodosporidium toruloides MCR-ALD6-g2945,2rho-3hp,cho10pc,ctec3:htec3 9:1
proco25-8196,97,,155,81.0,2025-10-11 10:00:00,possessive,rice straw,rice,gluconct0,g_l,42.13,3,pass,,ojokonkwo@lbl.gov,incubator shaker,Rhodosporidium toruloides MCR-ALD6-g2945,2rho-3hp,cho10pc,ctec3:htec3 9:1
proco25-833d,97,,155,81.0,2025-10-11 10:00:00,possessive,rice straw,rice,sugarteof,g_l,29.44,3,pass,,ojokonkwo@lbl.gov,incubator shaker,Rhodosporidium toruloides MCR-ALD6-g2945,2rho-3hp,cho10pc,ctec3:htec3 9:1
proco25-8555,97,,77,33.0,2025-06-30 10:45:00,possessive,alfalfa,hay - alfalfa,sugar_cons,pc,25.36,3,pass,,ojokonkwo@lbl.gov,incubator shaker,Rhodosporidium toruloides MCR-ALD6-g2945,2rho-3hp,cho10pc,ctec3:htec3 9:1
proco25-85ae,97,,79,37.0,2025-06-30 12:30:00,possessive,alfalfa,hay - alfalfa,sugar_cons,pc,34.84,3,pass,,ojokonkwo@lbl.gov,incubator shaker,Rhodosporidium toruloides MCR-ALD6-g2945,2rho-3hp,cho10pc,ctec3:htec3 9:1
proco25-871f,97,,133,62.0,2025-09-03 09:10:00,stuntman,pistachio hulls,pistachios,3hpyield,g_g,0.0,3,pass,,ojokonkwo@lbl.gov,incubator shaker,Rhodosporidium toruloides MCR-ALD6-g2945,2rho-3hp,cho10pc,ctec3:htec3 9:1
proco25-872f,97,,156,82.0,2025-10-11 11:00:00,possessive,corn stover whole,corn - all,sugarteof,g_l,34.81,3,pass,,ojokonkwo@lbl.gov,incubator shaker,Rhodosporidium toruloides MCR-ALD6-g2945,2rho-3hp,cho10pc,ctec3:htec3 9:1
proco25-8ab0,97,,133,62.0,2025-09-03 09:10:00,stuntman,pistachio hulls,pistachios,gluconct0,g_l,17.48,3,pass,,ojokonkwo@lbl.gov,incubator shaker,Rhodosporidium toruloides MCR-ALD6-g2945,2rho-3hp,cho10pc,ctec3:htec3 9:1
proco25-8b20,97,,155,81.0,2025-10-11 10:00:00,possessive,rice straw,rice,3hptiter,g_l,0.0,3,pass,,ojokonkwo@lbl.gov,incubator shaker,Rhodosporidium toruloides MCR-ALD6-g2945,2rho-3hp,cho10pc,ctec3:htec3 9:1
proco25-8eac,97,,160,89.0,2025-10-28 10:42:00,cutaway,walnut shells,walnuts,sugar_cons,pc,4.17,3,pass,,ojokonkwo@lbl.gov,incubator shaker,Rhodosporidium toruloides MCR-ALD6-g2945,2rho-3hp,cho10pc,ctec3:htec3 9:1
proco25-8f8f,97,,156,82.0,2025-10-11 11:00:00,possessive,corn stover whole,corn - all,3hpyield,g_g,0.0,3,pass,,ojokonkwo@lbl.gov,incubator shaker,Rhodosporidium toruloides MCR-ALD6-g2945,2rho-3hp,cho10pc,ctec3:htec3 9:1
proco25-911e,97,,77,33.0,2025-06-30 10:45:00,possessive,alfalfa,hay - alfalfa,xylconct0,g_l,5.33,3,pass,,ojokonkwo@lbl.gov,incubator shaker,Rhodosporidium toruloides MCR-ALD6-g2945,2rho-3hp,cho10pc,ctec3:htec3 9:1
proco25-916b,97,,78,35.0,2025-06-30 11:45:00,possessive,alfalfa,hay - alfalfa,xylconcteof,g_l,4.13,3,pass,,ojokonkwo@lbl.gov,incubator shaker,Rhodosporidium toruloides MCR-ALD6-g2945,2rho-3hp,cho10pc,ctec3:htec3 9:1
proco25-9218,97,,78,35.0,2025-06-30 11:45:00,possessive,alfalfa,hay - alfalfa,sugart0,g_l,37.54,3,pass,,ojokonkwo@lbl.gov,incubator shaker,Rhodosporidium toruloides MCR-ALD6-g2945,2rho-3hp,cho10pc,ctec3:htec3 9:1
proco25-95e2,97,,133,62.0,2025-09-03 09:10:00,stuntman,pistachio hulls,pistachios,sugarteof,g_l,16.97,3,pass,,ojokonkwo@lbl.gov,incubator shaker,Rhodosporidium toruloides MCR-ALD6-g2945,2rho-3hp,cho10pc,ctec3:htec3 9:1
