resource_name,strain_name,observed_value,record_id,qc_pass,created_at,product_name,unit,provider_codename,sample_date
almond shells,Rhodosporidium toruloides MCR-ALD6-g2945,12.49,proco24-92c5,pass,2026-07-08 03:54:31.034951,sugarteof,g_l,tiny,2026-07-08 03:54:31.034951
almond shells,Rhodosporidium toruloides MCR-ALD6-g2945,0.0,proco24-95a3,pass,2026-07-08 03:54:31.034951,3hpyield,g_g,tiny,2026-07-08 03:54:31.034951
peach stems / leaves,Rhodosporidium toruloides MCR-ALD6-g2945,17.81,proco24-9683,pass,2026-07-08 03:54:31.034951,sugart0,g_l,rushes,2026-07-08 03:54:31.034951
almond shells,Rhodosporidium toruloides MCR-ALD6-g2945,3.78,proco24-98b3,pass,2026-07-08 03:54:31.034951,xylconct0,g_l,humorous,2026-07-08 03:54:31.034951
grape pomace,Rhodosporidium toruloides MCR-ALD6-g2945,2.79,proco24-9a8b,pass,2026-07-08 03:54:31.034951,3hptiter,g_l,boatswain,2026-07-08 03:54:31.034951
almond hulls,Rhodosporidium toruloides MCR-ALD6-g2945,4.92,proco24-9e02,pass,2026-07-08 03:54:31.034951,sugarteof,g_l,humorous,2026-07-08 03:54:31.034951
almond hulls,Rhodosporidium toruloides MCR-ALD6-g2945,0.19,proco24-9f89,pass,2026-07-08 03:54:31.034951,3hpyield,g_g,humorous,2026-07-08 03:54:31.034951
grape pomace,Rhodosporidium toruloides MCR-ALD6-g2945,0.0,proco24-a6c6,pass,2026-07-08 03:54:31.034951,sugarteof,g_l,boatswain,2026-07-08 03:54:31.034951
almond shells,Rhodosporidium toruloides MCR-ALD6-g2945,8.9,proco24-a743,pass,2026-07-08 03:54:31.034951,gluconcteof,g_l,tiny,2026-07-08 03:54:31.034951
peach stems / leaves,Rhodosporidium toruloides MCR-ALD6-g2945,1.74,proco24-aa85,pass,2026-07-08 03:54:31.034951,sugarteof,g_l,rushes,2026-07-08 03:54:31.034951
almond shells,Rhodosporidium toruloides MCR-ALD6-g2945,0.0,proco24-ace2,pass,2026-07-08 03:54:31.034951,3hpyield,g_g,tiny,2026-07-08 03:54:31.034951
peach stems / leaves,Rhodosporidium toruloides MCR-ALD6-g2945,15.41,proco24-acf9,pass,2026-07-08 03:54:31.034951,sugar_cons,pc,rushes,2026-07-08 03:54:31.034951
almond shells,Rhodosporidium toruloides MCR-ALD6-g2945,17.36,proco24-ae19,pass,2026-07-08 03:54:31.034951,gluconct0,g_l,humorous,2026-07-08 03:54:31.034951
almond shells,Rhodosporidium toruloides MCR-ALD6-g2945,3.22,proco24-afc8,pass,2026-07-08 03:54:31.034951,sugar_cons,pc,humorous,2026-07-08 03:54:31.034951
peach stems / leaves,Rhodosporidium toruloides MCR-ALD6-g2945,2.33,proco24-b094,pass,2026-07-08 03:54:31.034951,xylconct0,g_l,rushes,2026-07-08 03:54:31.034951
almond shells,Rhodosporidium toruloides MCR-ALD6-g2945,24.75,proco24-b0b0,pass,2026-07-08 03:54:31.034951,sugart0,g_l,tiny,2026-07-08 03:54:31.034951
peach stems / leaves,Rhodosporidium toruloides MCR-ALD6-g2945,15.98,proco24-b195,pass,2026-07-08 03:54:31.034951,gluconct0,g_l,rushes,2026-07-08 03:54:31.034951
almond shells,Rhodosporidium toruloides MCR-ALD6-g2945,24.25,proco24-b3dd,pass,2026-07-08 03:54:31.034951,sugart0,g_l,tiny,2026-07-08 03:54:31.034951
peach stems / leaves,Rhodosporidium toruloides MCR-ALD6-g2945,3.99,proco24-b4a9,pass,2026-07-08 03:54:31.034951,3hptiter,g_l,rushes,2026-07-08 03:54:31.034951
almond hulls,Rhodosporidium toruloides MCR-ALD6-g2945,1.03,proco24-b80f,pass,2026-07-08 03:54:31.034951,xylconcteof,g_l,humorous,2026-07-08 03:54:31.034951
almond shells,Rhodosporidium toruloides MCR-ALD6-g2945,0.0,proco24-b811,pass,2026-07-08 03:54:31.034951,3hpyield,g_g,humorous,2026-07-08 03:54:31.034951
grape pomace,Rhodosporidium toruloides MCR-ALD6-g2945,0.0,proco24-bcb6,pass,2026-07-08 03:54:31.034951,gluconcteof,g_l,boatswain,2026-07-08 03:54:31.034951
peach stems / leaves,Rhodosporidium toruloides MCR-ALD6-g2945,18.63,proco24-bd87,pass,2026-07-08 03:54:31.034951,sugart0,g_l,rushes,2026-07-08 03:54:31.034951
almond shells,Rhodosporidium toruloides MCR-ALD6-g2945,0.0,proco24-be58,pass,2026-07-08 03:54:31.034951,3hptiter,g_l,humorous,2026-07-08 03:54:31.034951
almond shells,Rhodosporidium toruloides MCR-ALD6-g2945,7.69,proco24-c140,pass,2026-07-08 03:54:31.034951,sugart0,g_l,humorous,2026-07-08 03:54:31.034951
grape pomace,Rhodosporidium toruloides MCR-ALD6-g2945,0.6,proco24-c3fc,pass,2026-07-08 03:54:31.034951,sugarteof,g_l,boatswain,2026-07-08 03:54:31.034951
grape pomace,Rhodosporidium toruloides MCR-ALD6-g2945,18.25,proco24-c502,pass,2026-07-08 03:54:31.034951,sugart0,g_l,boatswain,2026-07-08 03:54:31.034951
grape pomace,Rhodosporidium toruloides MCR-ALD6-g2945,17.65,proco24-c6a3,pass,2026-07-08 03:54:31.034951,sugar_cons,pc,boatswain,2026-07-08 03:54:31.034951
almond hulls,Rhodosporidium toruloides MCR-ALD6-g2945,21.25,proco24-c702,pass,2026-07-08 03:54:31.034951,gluconct0,g_l,humorous,2026-07-08 03:54:31.034951
almond shells,Rhodosporidium toruloides MCR-ALD6-g2945,0.0,proco24-c732,pass,2026-07-08 03:54:31.034951,3hptiter,g_l,tiny,2026-07-08 03:54:31.034951
almond shells,Rhodosporidium toruloides MCR-ALD6-g2945,5.02,proco24-cb7a,pass,2026-07-08 03:54:31.034951,xylconct0,g_l,tiny,2026-07-08 03:54:31.034951
peach stems / leaves,Rhodosporidium toruloides MCR-ALD6-g2945,0.23,proco24-cc71,pass,2026-07-08 03:54:31.034951,3hpyield,g_g,rushes,2026-07-08 03:54:31.034951
almond shells,Rhodosporidium toruloides MCR-ALD6-g2945,0.0,proco24-cd16,pass,2026-07-08 03:54:31.034951,3hptiter,g_l,tiny,2026-07-08 03:54:31.034951
peach stems / leaves,Rhodosporidium toruloides MCR-ALD6-g2945,0.26,proco24-cdf0,pass,2026-07-08 03:54:31.034951,3hpyield,g_g,rushes,2026-07-08 03:54:31.034951
peach stems / leaves,Rhodosporidium toruloides MCR-ALD6-g2945,1.83,proco24-d0a9,pass,2026-07-08 03:54:31.034951,xylconct0,g_l,rushes,2026-07-08 03:54:31.034951
almond shells,Rhodosporidium toruloides MCR-ALD6-g2945,1.71,proco24-d2a1,pass,2026-07-08 03:54:31.034951,xylconcteof,g_l,humorous,2026-07-08 03:54:31.034951
almond hulls,Rhodosporidium toruloides MCR-ALD6-g2945,25.98,proco24-d49b,pass,2026-07-08 03:54:31.034951,sugart0,g_l,humorous,2026-07-08 03:54:31.034951
peach stems / leaves,Rhodosporidium toruloides MCR-ALD6-g2945,1.66,proco24-d5a3,pass,2026-07-08 03:54:31.034951,xylconcteof,g_l,rushes,2026-07-08 03:54:31.034951
almond hulls,Rhodosporidium toruloides MCR-ALD6-g2945,7.0,proco24-e2c5,pass,2026-07-08 03:54:31.034951,3hptiter,g_l,humorous,2026-07-08 03:54:31.034951
almond shells,Rhodosporidium toruloides MCR-ALD6-g2945,8.55,proco24-e8d3,pass,2026-07-08 03:54:31.034951,gluconcteof,g_l,humorous,2026-07-08 03:54:31.034951
peach stems / leaves,Rhodosporidium toruloides MCR-ALD6-g2945,0.0,proco24-ec80,pass,2026-07-08 03:54:31.034951,gluconcteof,g_l,rushes,2026-07-08 03:54:31.034951
almond shells,Rhodosporidium toruloides MCR-ALD6-g2945,15.15,proco24-ec86,pass,2026-07-08 03:54:31.034951,sugar_cons,pc,tiny,2026-07-08 03:54:31.034951
almond hulls,Rhodosporidium toruloides MCR-ALD6-g2945,0.0,proco24-f038,pass,2026-07-08 03:54:31.034951,gluconcteof,g_l,humorous,2026-07-08 03:54:31.034951
almond shells,Rhodosporidium toruloides MCR-ALD6-g2945,17.05,proco24-f1f2,pass,2026-07-08 03:54:31.034951,gluconct0,g_l,humorous,2026-07-08 03:54:31.034951
almond shells,Rhodosporidium toruloides MCR-ALD6-g2945,6.13,proco24-f649,pass,2026-07-08 03:54:31.034951,gluconct0,g_l,humorous,2026-07-08 03:54:31.034951
peach stems / leaves,Rhodosporidium toruloides MCR-ALD6-g2945,1.67,proco24-f8e6,pass,2026-07-08 03:54:31.034951,xylconcteof,g_l,rushes,2026-07-08 03:54:31.034951
peach stems / leaves,Rhodosporidium toruloides MCR-ALD6-g2945,16.89,proco24-f937,pass,2026-07-08 03:54:31.034951,sugar_cons,pc,rushes,2026-07-08 03:54:31.034951
peach stems / leaves,Rhodosporidium toruloides MCR-ALD6-g2945,14.14,proco24-fbb2,pass,2026-07-08 03:54:31.034951,sugar_cons,pc,rushes,2026-07-08 03:54:31.034951
almond shells,Rhodosporidium toruloides MCR-ALD6-g2945,1.56,proco24-fdf5,pass,2026-07-08 03:54:31.034951,xylconct0,g_l,humorous,2026-07-08 03:54:31.034951
almond shells,Rhodosporidium toruloides MCR-ALD6-g2945,4.47,proco24-fe3c,pass,2026-07-08 03:54:31.034951,sugarteof,g_l,humorous,2026-07-08 03:54:31.034951
grape pomace,Rhodosporidium toruloides MCR-ALD6-g2945,1.15,proco24-fedf,pass,2026-07-08 03:54:31.034951,sugarteof,g_l,boatswain,2026-07-08 03:54:31.034951
corn stover whole,Rhodosporidium toruloides MCR-ALD6-g2945,35.75,proco25-0029,pass,2026-07-08 03:54:31.034951,sugarteof,g_l,possessive,2026-07-08 03:54:31.034951
rice straw,Rhodosporidium toruloides MCR-ALD6-g2945,21.95,proco25-015f,pass,2026-07-08 03:54:31.034951,sugar_cons,pc,possessive,2026-07-08 03:54:31.034951
wheat straw,Rhodosporidium toruloides MCR-ALD6-g2945,19.47,proco25-01a7,pass,2026-07-08 03:54:31.034951,sugart0,g_l,wardrobe,2026-07-08 03:54:31.034951
alfalfa,Rhodosporidium toruloides MCR-ALD6-g2945,33.47,proco25-038c,pass,2026-07-08 03:54:31.034951,sugar_cons,pc,possessive,2026-07-08 03:54:31.034951
alfalfa,Rhodosporidium toruloides MCR-ALD6-g2945,11.66,proco25-03d5,pass,2026-07-08 03:54:31.034951,sugarteof,g_l,possessive,2026-07-08 03:54:31.034951
alfalfa,Rhodosporidium toruloides MCR-ALD6-g2945,22.03,proco25-04e7,pass,2026-07-08 03:54:31.034951,gluconct0,g_l,possessive,2026-07-08 03:54:31.034951
pistachio hulls,Rhodosporidium toruloides MCR-ALD6-g2945,3.92,proco25-0537,pass,2026-07-08 03:54:31.034951,xylconct0,g_l,stuntman,2026-07-08 03:54:31.034951
alfalfa,Rhodosporidium toruloides MCR-ALD6-g2945,6.95,proco25-062d,pass,2026-07-08 03:54:31.034951,3hptiter,g_l,possessive,2026-07-08 03:54:31.034951
rice straw,Rhodosporidium toruloides MCR-ALD6-g2945,41.29,proco25-06e7,pass,2026-07-08 03:54:31.034951,gluconct0,g_l,possessive,2026-07-08 03:54:31.034951
corn stover whole,Rhodosporidium toruloides MCR-ALD6-g2945,20.24,proco25-07bc,pass,2026-07-08 03:54:31.034951,sugar_cons,pc,possessive,2026-07-08 03:54:31.034951
wheat straw,Rhodosporidium toruloides MCR-ALD6-g2945,15.86,proco25-0822,pass,2026-07-08 03:54:31.034951,sugarteof,g_l,wardrobe,2026-07-08 03:54:31.034951
corn stover whole,Rhodosporidium toruloides MCR-ALD6-g2945,43.15,proco25-08d2,pass,2026-07-08 03:54:31.034951,gluconct0,g_l,possessive,2026-07-08 03:54:31.034951
alfalfa,Rhodosporidium toruloides MCR-ALD6-g2945,25.41,proco25-093f,pass,2026-07-08 03:54:31.034951,sugar_cons,pc,possessive,2026-07-08 03:54:31.034951
rice straw,Rhodosporidium toruloides MCR-ALD6-g2945,53.74,proco25-0a22,pass,2026-07-08 03:54:31.034951,sugart0,g_l,possessive,2026-07-08 03:54:31.034951
corn stover whole,Rhodosporidium toruloides MCR-ALD6-g2945,10.77,proco25-0c06,pass,2026-07-08 03:54:31.034951,xylconcteof,g_l,possessive,2026-07-08 03:54:31.034951
walnut shells,Rhodosporidium toruloides MCR-ALD6-g2945,2.62,proco25-0c1b,pass,2026-07-08 03:54:31.034951,xylconct0,g_l,cutaway,2026-07-08 03:54:31.034951
alfalfa,Rhodosporidium toruloides MCR-ALD6-g2945,27.67,proco25-0d0f,pass,2026-07-08 03:54:31.034951,sugar_cons,pc,possessive,2026-07-08 03:54:31.034951
alfalfa,Rhodosporidium toruloides MCR-ALD6-g2945,4.68,proco25-0d8a,pass,2026-07-08 03:54:31.034951,sugarteof,g_l,possessive,2026-07-08 03:54:31.034951
alfalfa,Rhodosporidium toruloides MCR-ALD6-g2945,1.32,proco25-0e18,pass,2026-07-08 03:54:31.034951,gluconcteof,g_l,possessive,2026-07-08 03:54:31.034951
rice straw,Rhodosporidium toruloides MCR-ALD6-g2945,21.54,proco25-0e4f,pass,2026-07-08 03:54:31.034951,gluconcteof,g_l,possessive,2026-07-08 03:54:31.034951
alfalfa,Rhodosporidium toruloides MCR-ALD6-g2945,38.15,proco25-0f5b,pass,2026-07-08 03:54:31.034951,sugart0,g_l,possessive,2026-07-08 03:54:31.034951
wheat straw,Rhodosporidium toruloides MCR-ALD6-g2945,16.5,proco25-1253,pass,2026-07-08 03:54:31.034951,sugart0,g_l,wardrobe,2026-07-08 03:54:31.034951
rice straw,Rhodosporidium toruloides MCR-ALD6-g2945,0.0,proco25-159e,pass,2026-07-08 03:54:31.034951,3hpyield,g_g,possessive,2026-07-08 03:54:31.034951
wheat straw,Rhodosporidium toruloides MCR-ALD6-g2945,0.0,proco25-183e,pass,2026-07-08 03:54:31.034951,3hpyield,g_g,wardrobe,2026-07-08 03:54:31.034951
alfalfa,Rhodosporidium toruloides MCR-ALD6-g2945,7.84,proco25-1a2e,pass,2026-07-08 03:54:31.034951,3hptiter,g_l,possessive,2026-07-08 03:54:31.034951
walnut shells,Rhodosporidium toruloides MCR-ALD6-g2945,0.0,proco25-1a5a,pass,2026-07-08 03:54:31.034951,3hpyield,g_g,cutaway,2026-07-08 03:54:31.034951
rice straw,Rhodosporidium toruloides MCR-ALD6-g2945,0.0,proco25-214b,pass,2026-07-08 03:54:31.034951,3hptiter,g_l,possessive,2026-07-08 03:54:31.034951
alfalfa,Rhodosporidium toruloides MCR-ALD6-g2945,30.65,proco25-21b6,pass,2026-07-08 03:54:31.034951,gluconct0,g_l,possessive,2026-07-08 03:54:31.034951
alfalfa,Rhodosporidium toruloides MCR-ALD6-g2945,1.04,proco25-23d5,pass,2026-07-08 03:54:31.034951,gluconcteof,g_l,possessive,2026-07-08 03:54:31.034951
rice straw,Rhodosporidium toruloides MCR-ALD6-g2945,7.9,proco25-2430,pass,2026-07-08 03:54:31.034951,xylconcteof,g_l,possessive,2026-07-08 03:54:31.034951
wheat straw,Rhodosporidium toruloides MCR-ALD6-g2945,5.46,proco25-2521,pass,2026-07-08 03:54:31.034951,sugar_cons,pc,wardrobe,2026-07-08 03:54:31.034951
rice straw,Rhodosporidium toruloides MCR-ALD6-g2945,11.61,proco25-255e,pass,2026-07-08 03:54:31.034951,xylconct0,g_l,possessive,2026-07-08 03:54:31.034951
walnut shells,Rhodosporidium toruloides MCR-ALD6-g2945,6.8,proco25-259a,pass,2026-07-08 03:54:31.034951,gluconcteof,g_l,cutaway,2026-07-08 03:54:31.034951
walnut shells,Rhodosporidium toruloides MCR-ALD6-g2945,3.38,proco25-2652,pass,2026-07-08 03:54:31.034951,xylconcteof,g_l,cutaway,2026-07-08 03:54:31.034951
pistachio hulls,Rhodosporidium toruloides MCR-ALD6-g2945,0.0,proco25-27a6,pass,2026-07-08 03:54:31.034951,3hpyield,g_g,stuntman,2026-07-08 03:54:31.034951
alfalfa,Rhodosporidium toruloides MCR-ALD6-g2945,29.7,proco25-2826,pass,2026-07-08 03:54:31.034951,sugart0,g_l,possessive,2026-07-08 03:54:31.034951
wheat straw,Rhodosporidium toruloides MCR-ALD6-g2945,0.0,proco25-28a9,pass,2026-07-08 03:54:31.034951,3hptiter,g_l,wardrobe,2026-07-08 03:54:31.034951
alfalfa,Rhodosporidium toruloides MCR-ALD6-g2945,0.4,proco25-2948,pass,2026-07-08 03:54:31.034951,3hpyield,g_g,possessive,2026-07-08 03:54:31.034951
alfalfa,Rhodosporidium toruloides MCR-ALD6-g2945,27.85,proco25-2a50,pass,2026-07-08 03:54:31.034951,sugar_cons,pc,possessive,2026-07-08 03:54:31.034951
alfalfa,Rhodosporidium toruloides MCR-ALD6-g2945,4.79,proco25-2ac8,pass,2026-07-08 03:54:31.034951,xylconcteof,g_l,possessive,2026-07-08 03:54:31.034951
alfalfa,Rhodosporidium toruloides MCR-ALD6-g2945,7.52,proco25-2b49,pass,2026-07-08 03:54:31.034951,3hptiter,g_l,possessive,2026-07-08 03:54:31.034951
walnut shells,Rhodosporidium toruloides MCR-ALD6-g2945,0.0,proco25-2db7,pass,2026-07-08 03:54:31.034951,3hptiter,g_l,cutaway,2026-07-08 03:54:31.034951
corn stover whole,Rhodosporidium toruloides MCR-ALD6-g2945,23.24,proco25-2dfb,pass,2026-07-08 03:54:31.034951,sugar_cons,pc,possessive,2026-07-08 03:54:31.034951
walnut shells,Rhodosporidium toruloides MCR-ALD6-g2945,4.07,proco25-2e6f,pass,2026-07-08 03:54:31.034951,sugar_cons,pc,cutaway,2026-07-08 03:54:31.034951
alfalfa,Rhodosporidium toruloides MCR-ALD6-g2945,4.34,proco25-2f75,pass,2026-07-08 03:54:31.034951,sugarteof,g_l,possessive,2026-07-08 03:54:31.034951
pistachio hulls,Rhodosporidium toruloides MCR-ALD6-g2945,3.11,proco25-2f7f,pass,2026-07-08 03:54:31.034951,xylconcteof,g_l,stuntman,2026-07-08 03:54:31.034951
alfalfa,Rhodosporidium toruloides MCR-ALD6-g2945,32.17,proco25-2f9c,pass,2026-07-08 03:54:31.034951,gluconct0,g_l,possessive,2026-07-08 03:54:31.034951
alfalfa,Rhodosporidium toruloides MCR-ALD6-g2945,21.7,proco25-316a,pass,2026-07-08 03:54:31.034951,sugar_cons,pc,possessive,2026-07-08 03:54:31.034951
walnut shells,Rhodosporidium toruloides MCR-ALD6-g2945,0.0,proco25-31bd,pass,2026-07-08 03:54:31.034951,3hpyield,g_g,cutaway,2026-07-08 03:54:31.034951
corn stover whole,Rhodosporidium toruloides MCR-ALD6-g2945,24.98,proco25-3461,pass,2026-07-08 03:54:31.034951,gluconcteof,g_l,possessive,2026-07-08 03:54:31.034951
walnut shells,Rhodosporidium toruloides MCR-ALD6-g2945,8.23,proco25-34bb,pass,2026-07-08 03:54:31.034951,gluconcteof,g_l,cutaway,2026-07-08 03:54:31.034951
wheat straw,Rhodosporidium toruloides MCR-ALD6-g2945,14.01,proco25-34fb,pass,2026-07-08 03:54:31.034951,sugarteof,g_l,wardrobe,2026-07-08 03:54:31.034951
corn stover whole,Rhodosporidium toruloides MCR-ALD6-g2945,16.02,proco25-3602,pass,2026-07-08 03:54:31.034951,xylconct0,g_l,possessive,2026-07-08 03:54:31.034951
alfalfa,Rhodosporidium toruloides MCR-ALD6-g2945,30.98,proco25-36bf,pass,2026-07-08 03:54:31.034951,gluconct0,g_l,possessive,2026-07-08 03:54:31.034951
wheat straw,Rhodosporidium toruloides MCR-ALD6-g2945,1.75,proco25-3765,pass,2026-07-08 03:54:31.034951,sugar_cons,pc,wardrobe,2026-07-08 03:54:31.034951
alfalfa,Rhodosporidium toruloides MCR-ALD6-g2945,6.8,proco25-3eb4,pass,2026-07-08 03:54:31.034951,xylconct0,g_l,possessive,2026-07-08 03:54:31.034951
wheat straw,Rhodosporidium toruloides MCR-ALD6-g2945,3.47,proco25-3f11,pass,2026-07-08 03:54:31.034951,xylconcteof,g_l,wardrobe,2026-07-08 03:54:31.034951
alfalfa,Rhodosporidium toruloides MCR-ALD6-g2945,0.21,proco25-3f31,pass,2026-07-08 03:54:31.034951,3hpyield,g_g,possessive,2026-07-08 03:54:31.034951
wheat straw,Rhodosporidium toruloides MCR-ALD6-g2945,10.99,proco25-3f90,pass,2026-07-08 03:54:31.034951,gluconcteof,g_l,wardrobe,2026-07-08 03:54:31.034951
corn stover whole,Rhodosporidium toruloides MCR-ALD6-g2945,58.99,proco25-403d,pass,2026-07-08 03:54:31.034951,sugart0,g_l,possessive,2026-07-08 03:54:31.034951
rice straw,Rhodosporidium toruloides MCR-ALD6-g2945,7.69,proco25-42b6,pass,2026-07-08 03:54:31.034951,xylconcteof,g_l,possessive,2026-07-08 03:54:31.034951
rice straw,Rhodosporidium toruloides MCR-ALD6-g2945,10.91,proco25-4319,pass,2026-07-08 03:54:31.034951,xylconct0,g_l,possessive,2026-07-08 03:54:31.034951
alfalfa,Rhodosporidium toruloides MCR-ALD6-g2945,6.46,proco25-438e,pass,2026-07-08 03:54:31.034951,xylconct0,g_l,possessive,2026-07-08 03:54:31.034951
pistachio hulls,Rhodosporidium toruloides MCR-ALD6-g2945,17.6,proco25-43c0,pass,2026-07-08 03:54:31.034951,sugarteof,g_l,stuntman,2026-07-08 03:54:31.034951
corn stover whole,Rhodosporidium toruloides MCR-ALD6-g2945,41.82,proco25-442f,pass,2026-07-08 03:54:31.034951,gluconct0,g_l,possessive,2026-07-08 03:54:31.034951
alfalfa,Rhodosporidium toruloides MCR-ALD6-g2945,4.51,proco25-44f2,pass,2026-07-08 03:54:31.034951,xylconcteof,g_l,possessive,2026-07-08 03:54:31.034951
alfalfa,Rhodosporidium toruloides MCR-ALD6-g2945,0.31,proco25-4618,pass,2026-07-08 03:54:31.034951,3hpyield,g_g,possessive,2026-07-08 03:54:31.034951
alfalfa,Rhodosporidium toruloides MCR-ALD6-g2945,0.21,proco25-470d,pass,2026-07-08 03:54:31.034951,3hpyield,g_g,possessive,2026-07-08 03:54:31.034951
alfalfa,Rhodosporidium toruloides MCR-ALD6-g2945,37.88,proco25-4736,pass,2026-07-08 03:54:31.034951,sugart0,g_l,possessive,2026-07-08 03:54:31.034951
alfalfa,Rhodosporidium toruloides MCR-ALD6-g2945,3.63,proco25-4888,pass,2026-07-08 03:54:31.034951,xylconcteof,g_l,possessive,2026-07-08 03:54:31.034951
corn stover whole,Rhodosporidium toruloides MCR-ALD6-g2945,23.03,proco25-48a1,pass,2026-07-08 03:54:31.034951,sugar_cons,pc,possessive,2026-07-08 03:54:31.034951
alfalfa,Rhodosporidium toruloides MCR-ALD6-g2945,4.1,proco25-48c6,pass,2026-07-08 03:54:31.034951,gluconcteof,g_l,possessive,2026-07-08 03:54:31.034951
walnut shells,Rhodosporidium toruloides MCR-ALD6-g2945,0.0,proco25-494b,pass,2026-07-08 03:54:31.034951,3hpyield,g_g,cutaway,2026-07-08 03:54:31.034951
alfalfa,Rhodosporidium toruloides MCR-ALD6-g2945,24.37,proco25-495e,pass,2026-07-08 03:54:31.034951,gluconct0,g_l,possessive,2026-07-08 03:54:31.034951
walnut shells,Rhodosporidium toruloides MCR-ALD6-g2945,12.17,proco25-4a8b,pass,2026-07-08 03:54:31.034951,gluconct0,g_l,cutaway,2026-07-08 03:54:31.034951
wheat straw,Rhodosporidium toruloides MCR-ALD6-g2945,15.73,proco25-4c6d,pass,2026-07-08 03:54:31.034951,gluconct0,g_l,wardrobe,2026-07-08 03:54:31.034951
alfalfa,Rhodosporidium toruloides MCR-ALD6-g2945,0.18,proco25-50c0,pass,2026-07-08 03:54:31.034951,3hpyield,g_g,possessive,2026-07-08 03:54:31.034951
pistachio hulls,Rhodosporidium toruloides MCR-ALD6-g2945,14.83,proco25-5147,pass,2026-07-08 03:54:31.034951,gluconcteof,g_l,stuntman,2026-07-08 03:54:31.034951
pistachio hulls,Rhodosporidium toruloides MCR-ALD6-g2945,0.0,proco25-538d,pass,2026-07-08 03:54:31.034951,3hpyield,g_g,stuntman,2026-07-08 03:54:31.034951
alfalfa,Rhodosporidium toruloides MCR-ALD6-g2945,7.83,proco25-54e8,pass,2026-07-08 03:54:31.034951,xylconct0,g_l,possessive,2026-07-08 03:54:31.034951
pistachio hulls,Rhodosporidium toruloides MCR-ALD6-g2945,4.04,proco25-554d,pass,2026-07-08 03:54:31.034951,sugar_cons,pc,stuntman,2026-07-08 03:54:31.034951
corn stover whole,Rhodosporidium toruloides MCR-ALD6-g2945,0.0,proco25-559a,pass,2026-07-08 03:54:31.034951,3hptiter,g_l,possessive,2026-07-08 03:54:31.034951
rice straw,Rhodosporidium toruloides MCR-ALD6-g2945,0.0,proco25-57ff,pass,2026-07-08 03:54:31.034951,3hpyield,g_g,possessive,2026-07-08 03:54:31.034951
alfalfa,Rhodosporidium toruloides MCR-ALD6-g2945,3.88,proco25-583d,pass,2026-07-08 03:54:31.034951,xylconcteof,g_l,possessive,2026-07-08 03:54:31.034951
pistachio hulls,Rhodosporidium toruloides MCR-ALD6-g2945,3.65,proco25-5926,pass,2026-07-08 03:54:31.034951,xylconct0,g_l,stuntman,2026-07-08 03:54:31.034951
walnut shells,Rhodosporidium toruloides MCR-ALD6-g2945,11.98,proco25-5957,pass,2026-07-08 03:54:31.034951,sugarteof,g_l,cutaway,2026-07-08 03:54:31.034951
wheat straw,Rhodosporidium toruloides MCR-ALD6-g2945,14.75,proco25-5a08,pass,2026-07-08 03:54:31.034951,sugarteof,g_l,wardrobe,2026-07-08 03:54:31.034951
pistachio hulls,Rhodosporidium toruloides MCR-ALD6-g2945,19.04,proco25-5a9d,pass,2026-07-08 03:54:31.034951,gluconct0,g_l,stuntman,2026-07-08 03:54:31.034951
wheat straw,Rhodosporidium toruloides MCR-ALD6-g2945,3.74,proco25-5add,pass,2026-07-08 03:54:31.034951,xylconct0,g_l,wardrobe,2026-07-08 03:54:31.034951
pistachio hulls,Rhodosporidium toruloides MCR-ALD6-g2945,2.78,proco25-5bca,pass,2026-07-08 03:54:31.034951,xylconcteof,g_l,stuntman,2026-07-08 03:54:31.034951
