sample_id,resource_id,resource_type,analysis_type,parameter,lab,method,protocol_version,unit,sample_mean,n_replicates,n_contributing_experiments,pooled_SD,pooled_RSD_percent,between_experiment_SD,between_experiment_RSD_percent,replicate_group_id
151,8,rice hulls,xrf,si,sextant,knife mill (2mm),,ppm,157666.66666666666,3,1,4932.882862316247,3.128678348192123,,,1526
151,8,rice hulls,xrf,th,sextant,knife mill (2mm),,ppm,44.0,3,1,1.0,2.272727272727273,,,1527
151,8,rice hulls,xrf,fe,sextant,knife mill (2mm),,ppm,166.66666666666666,3,1,6.506407098647712,3.903844259188627,,,1528
151,8,rice hulls,xrf,nd,sextant,knife mill (2mm),,ppm,119.0,1,1,,,,,1529
151,8,rice hulls,xrf,ba,sextant,knife mill (2mm),,ppm,26.0,2,1,1.4142135623730951,5.439282932204212,,,1530
151,8,rice hulls,xrf,rb,sextant,knife mill (2mm),,ppm,19.0,3,1,1.0,5.263157894736842,,,1531
151,8,rice hulls,xrf,zn,sextant,knife mill (2mm),,ppm,29.0,3,1,1.0,3.4482758620689653,,,1532
151,8,rice hulls,xrf,p,sextant,knife mill (2mm),,ppm,941.0,3,1,103.20368210485515,10.967447620069622,,,1533
151,8,rice hulls,xrf,k,sextant,knife mill (2mm),,ppm,7936.666666666667,3,1,237.5570107012911,2.9931584716668342,,,1534
151,8,rice hulls,xrf,pr,sextant,knife mill (2mm),,ppm,78.0,2,1,2.8284271247461903,3.626188621469475,,,1535
151,8,rice hulls,xrf,al,sextant,knife mill (2mm),,ppm,550.0,1,1,,,,,1536
151,8,rice hulls,xrf,cu,sextant,knife mill (2mm),,ppm,8.666666666666666,3,1,2.516611478423583,29.037824751041345,,,1537
151,8,rice hulls,xrf,ce,sextant,knife mill (2mm),,ppm,58.0,1,1,,,,,1538
151,8,rice hulls,xrf,la,sextant,knife mill (2mm),,ppm,51.0,1,1,,,,,1539
38,31,almond shells,xrf,sn,vibrant,as is,,ppm,0.0,1,1,,,,,1540
38,31,almond shells,xrf,la,vibrant,as is,,ppm,0.0,1,1,,,,,1541
38,31,almond shells,xrf,rb,vibrant,as is,,ppm,12.0,1,1,,,,,1542
38,31,almond shells,xrf,ce,vibrant,as is,,ppm,51.0,1,1,,,,,1543
38,31,almond shells,xrf,si,vibrant,as is,,ppm,19200.0,1,1,,,,,1544
38,31,almond shells,xrf,cr,vibrant,as is,,ppm,0.0,1,1,,,,,1545
38,31,almond shells,xrf,as,vibrant,as is,,ppm,0.0,1,1,,,,,1546
38,31,almond shells,xrf,hg,vibrant,as is,,ppm,0.0,1,1,,,,,1547
38,31,almond shells,xrf,co,vibrant,as is,,ppm,0.0,1,1,,,,,1548
38,31,almond shells,xrf,zr,vibrant,as is,,ppm,0.0,1,1,,,,,1549
38,31,almond shells,xrf,ba,vibrant,as is,,ppm,0.0,1,1,,,,,1550
38,31,almond shells,xrf,sr,vibrant,as is,,ppm,19.0,1,1,,,,,1551
38,31,almond shells,xrf,mo,vibrant,as is,,ppm,0.0,1,1,,,,,1552
38,31,almond shells,xrf,ti,vibrant,as is,,ppm,382.0,1,1,,,,,1553
38,31,almond shells,xrf,se,vibrant,as is,,ppm,0.0,1,1,,,,,1554
38,31,almond shells,xrf,nb,vibrant,as is,,ppm,0.0,1,1,,,,,1555
38,31,almond shells,xrf,ni,vibrant,as is,,ppm,0.0,1,1,,,,,1556
38,31,almond shells,xrf,pb,vibrant,as is,,ppm,5.0,1,1,,,,,1557
38,31,almond shells,xrf,pr,vibrant,as is,,ppm,64.0,1,1,,,,,1558
38,31,almond shells,xrf,ca,vibrant,as is,,ppm,4710.0,1,1,,,,,1559
38,31,almond shells,xrf,nd,vibrant,as is,,ppm,98.0,1,1,,,,,1560
38,31,almond shells,xrf,cu,vibrant,as is,,ppm,14.0,1,1,,,,,1561
38,31,almond shells,xrf,v,vibrant,as is,,ppm,0.0,1,1,,,,,1562
38,31,almond shells,xrf,zn,vibrant,as is,,ppm,28.0,1,1,,,,,1563
38,31,almond shells,xrf,al,vibrant,as is,,ppm,6290.0,1,1,,,,,1564
38,31,almond shells,xrf,mg,vibrant,as is,,ppm,0.0,1,1,,,,,1565
38,31,almond shells,xrf,mn,vibrant,as is,,ppm,38.0,1,1,,,,,1566
38,31,almond shells,xrf,bi,vibrant,as is,,ppm,0.0,1,1,,,,,1567
38,31,almond shells,xrf,sb,vibrant,as is,,ppm,0.0,1,1,,,,,1568
38,31,almond shells,xrf,k,vibrant,as is,,ppm,19500.0,1,1,,,,,1569
38,31,almond shells,xrf,y,vibrant,as is,,ppm,0.0,1,1,,,,,1570
38,31,almond shells,xrf,th,vibrant,as is,,ppm,64.0,1,1,,,,,1571
38,31,almond shells,xrf,cd,vibrant,as is,,ppm,0.0,1,1,,,,,1572
38,31,almond shells,xrf,w,vibrant,as is,,ppm,0.0,1,1,,,,,1573
38,31,almond shells,xrf,p,vibrant,as is,,ppm,745.0,1,1,,,,,1574
38,31,almond shells,xrf,fe,vibrant,as is,,ppm,822.0,1,1,,,,,1575
38,31,almond shells,xrf,u,vibrant,as is,,ppm,20.0,1,1,,,,,1576
38,31,almond shells,xrf,s,vibrant,as is,,ppm,532.0,1,1,,,,,1577
38,31,almond shells,xrf,ag,vibrant,as is,,ppm,0.0,1,1,,,,,1578
165,14,olive stems / leaves,xrf,k,excellent,oven dry + knife mill (2mm),,ppm,13833.333333333334,3,1,57.735026918962575,0.41736164037804274,,,1579
165,14,olive stems / leaves,xrf,fe,excellent,oven dry + knife mill (2mm),,ppm,208.66666666666666,3,1,0.5773502691896258,0.27668543251899,,,1580
165,14,olive stems / leaves,xrf,mn,excellent,oven dry + knife mill (2mm),,ppm,34.666666666666664,3,1,12.096831541082702,34.8947063685078,,,1581
165,14,olive stems / leaves,xrf,ti,excellent,oven dry + knife mill (2mm),,ppm,157.0,3,1,4.58257569495584,2.918838022264866,,,1582
165,14,olive stems / leaves,xrf,u,excellent,oven dry + knife mill (2mm),,ppm,13.333333333333334,3,1,0.5773502691896257,4.330127018922193,,,1583
165,14,olive stems / leaves,xrf,si,excellent,oven dry + knife mill (2mm),,ppm,1630.0,3,1,191.57244060668017,11.752910466667496,,,1584
165,14,olive stems / leaves,xrf,mo,excellent,oven dry + knife mill (2mm),,ppm,4.0,3,1,0.0,0.0,,,1585
165,14,olive stems / leaves,xrf,ca,excellent,oven dry + knife mill (2mm),,ppm,6810.0,3,1,277.308492477241,4.072077716259045,,,1586
165,14,olive stems / leaves,xrf,sr,excellent,oven dry + knife mill (2mm),,ppm,33.666666666666664,3,1,0.5773502691896258,1.7149017896721561,,,1587
165,14,olive stems / leaves,xrf,p,excellent,oven dry + knife mill (2mm),,ppm,1540.0,3,1,17.320508075688775,1.1247083166031673,,,1588
165,14,olive stems / leaves,xrf,cu,excellent,oven dry + knife mill (2mm),,ppm,89.33333333333333,3,1,2.081665999466133,2.3302231337307457,,,1589
165,14,olive stems / leaves,xrf,zn,excellent,oven dry + knife mill (2mm),,ppm,31.666666666666668,3,1,2.5166114784235836,7.947194142390264,,,1590
165,14,olive stems / leaves,xrf,s,excellent,oven dry + knife mill (2mm),,ppm,1183.3333333333333,3,1,55.07570547286102,4.654284969537551,,,1591
165,14,olive stems / leaves,xrf,ce,excellent,oven dry + knife mill (2mm),,ppm,67.66666666666667,3,1,7.234178138070236,10.690903652320545,,,1592
165,14,olive stems / leaves,xrf,rb,excellent,oven dry + knife mill (2mm),,ppm,47.0,3,1,1.0,2.127659574468085,,,1593
165,14,olive stems / leaves,xrf,th,excellent,oven dry + knife mill (2mm),,ppm,39.666666666666664,3,1,0.5773502691896258,1.4555048803099813,,,1594
165,14,olive stems / leaves,xrf,ba,excellent,oven dry + knife mill (2mm),,ppm,34.0,2,1,4.242640687119285,12.478354962115544,,,1595
165,14,olive stems / leaves,xrf,mg,excellent,oven dry + knife mill (2mm),,ppm,4176.666666666667,3,1,529.9371031861548,12.688039182429883,,,1596
165,14,olive stems / leaves,xrf,la,excellent,oven dry + knife mill (2mm),,ppm,52.0,1,1,,,,,1597
165,14,olive stems / leaves,xrf,al,excellent,oven dry + knife mill (2mm),,ppm,719.0,1,1,,,,,1598
165,14,olive stems / leaves,xrf,pb,excellent,oven dry + knife mill (2mm),,ppm,3.0,1,1,,,,,1599
165,14,olive stems / leaves,xrf,pr,excellent,oven dry + knife mill (2mm),,ppm,75.0,1,1,,,,,1600
143,31,almond shells,xrf,cu,tiny,knife mill (2mm),,ppm,13.333333333333334,3,1,0.5773502691896257,4.330127018922193,,,1601
143,31,almond shells,xrf,u,tiny,knife mill (2mm),,ppm,15.0,3,1,2.0,13.333333333333334,,,1602
143,31,almond shells,xrf,si,tiny,knife mill (2mm),,ppm,4183.333333333333,3,1,90.73771725877467,2.169029097819315,,,1603
143,31,almond shells,xrf,fe,tiny,knife mill (2mm),,ppm,356.3333333333333,3,1,18.14754345175493,5.09285597336434,,,1604
143,31,almond shells,xrf,mn,tiny,knife mill (2mm),,ppm,41.333333333333336,3,1,5.8594652770823155,14.17612567036044,,,1605
143,31,almond shells,xrf,k,tiny,knife mill (2mm),,ppm,40166.666666666664,3,1,665.8328118479393,1.6576750502438324,,,1606
143,31,almond shells,xrf,ti,tiny,knife mill (2mm),,ppm,228.0,2,1,25.45584412271571,11.164843913471802,,,1607
143,31,almond shells,xrf,sr,tiny,knife mill (2mm),,ppm,23.333333333333332,3,1,0.5773502691896258,2.474358296526968,,,1608
143,31,almond shells,xrf,p,tiny,knife mill (2mm),,ppm,1353.3333333333333,3,1,49.32882862316247,3.644987336686882,,,1609
143,31,almond shells,xrf,pr,tiny,knife mill (2mm),,ppm,52.0,1,1,,,,,1610
143,31,almond shells,xrf,al,tiny,knife mill (2mm),,ppm,974.0,2,1,65.05382386916237,6.679037358230223,,,1611
143,31,almond shells,xrf,th,tiny,knife mill (2mm),,ppm,51.0,3,1,3.0,5.88235294117647,,,1612
143,31,almond shells,xrf,zn,tiny,knife mill (2mm),,ppm,16.333333333333332,3,1,1.5275252316519465,9.352195295828244,,,1613
143,31,almond shells,xrf,ca,tiny,knife mill (2mm),,ppm,3153.3333333333335,3,1,40.414518843273804,1.2816443607803532,,,1614
143,31,almond shells,xrf,pb,tiny,knife mill (2mm),,ppm,3.5,2,1,0.7071067811865476,20.203050891044217,,,1615
143,31,almond shells,xrf,ba,tiny,knife mill (2mm),,ppm,28.0,1,1,,,,,1616
143,31,almond shells,xrf,rb,tiny,knife mill (2mm),,ppm,18.0,3,1,1.0,5.555555555555555,,,1617
143,31,almond shells,xrf,s,tiny,knife mill (2mm),,ppm,598.3333333333334,3,1,11.503622617824933,1.9226110224777044,,,1618
143,31,almond shells,xrf,nd,tiny,knife mill (2mm),,ppm,101.0,1,1,,,,,1619
159,10,cotton stem mix,xrf,mo,schooner,knife mill (2mm),,ppm,6.5,2,1,0.7071067811865476,10.878565864408424,,,1620
159,10,cotton stem mix,xrf,pr,schooner,knife mill (2mm),,ppm,62.5,2,1,0.7071067811865476,1.1313708498984762,,,1621
159,10,cotton stem mix,xrf,al,schooner,knife mill (2mm),,ppm,4236.666666666667,3,1,312.62330900515616,7.378992344732245,,,1622
159,10,cotton stem mix,xrf,th,schooner,knife mill (2mm),,ppm,53.666666666666664,3,1,4.041451884327381,7.530655685082076,,,1623
159,10,cotton stem mix,xrf,rb,schooner,knife mill (2mm),,ppm,22.666666666666668,3,1,0.5773502691896258,2.547133540542467,,,1624
159,10,cotton stem mix,xrf,zn,schooner,knife mill (2mm),,ppm,25.0,3,1,3.605551275463989,14.422205101855956,,,1625
159,10,cotton stem mix,xrf,k,schooner,knife mill (2mm),,ppm,36266.666666666664,3,1,115.47005383792515,0.31839169256780836,,,1626
159,10,cotton stem mix,xrf,pb,schooner,knife mill (2mm),,ppm,6.0,2,1,0.0,0.0,,,1627
159,10,cotton stem mix,xrf,p,schooner,knife mill (2mm),,ppm,1936.6666666666667,3,1,5.773502691896257,0.2981154574128876,,,1628
159,10,cotton stem mix,xrf,mg,schooner,knife mill (2mm),,ppm,9280.0,3,1,1068.5972113008718,11.515056156259394,,,1629
159,10,cotton stem mix,xrf,si,schooner,knife mill (2mm),,ppm,13233.333333333334,3,1,568.6240703077327,4.296907332300247,,,1630
159,10,cotton stem mix,xrf,cu,schooner,knife mill (2mm),,ppm,14.666666666666666,3,1,2.081665999466133,14.19317726908727,,,1631
159,10,cotton stem mix,xrf,y,schooner,knife mill (2mm),,ppm,8.333333333333334,3,1,1.1547005383792517,13.856406460551018,,,1632
159,10,cotton stem mix,xrf,s,schooner,knife mill (2mm),,ppm,4706.666666666667,3,1,116.7618659209133,2.480776188121387,,,1633
159,10,cotton stem mix,xrf,mn,schooner,knife mill (2mm),,ppm,91.0,3,1,2.6457513110645907,2.907419023147902,,,1634
159,10,cotton stem mix,xrf,ti,schooner,knife mill (2mm),,ppm,339.6666666666667,3,1,64.63229326995393,19.028153072606653,,,1635
159,10,cotton stem mix,xrf,sr,schooner,knife mill (2mm),,ppm,106.0,3,1,2.0,1.8867924528301887,,,1636
159,10,cotton stem mix,xrf,ce,schooner,knife mill (2mm),,ppm,42.0,2,1,1.4142135623730951,3.3671751485073695,,,1637
159,10,cotton stem mix,xrf,u,schooner,knife mill (2mm),,ppm,20.333333333333332,3,1,1.1547005383792515,5.678855106783205,,,1638
159,10,cotton stem mix,xrf,fe,schooner,knife mill (2mm),,ppm,2216.6666666666665,3,1,32.145502536643185,1.450173046765858,,,1639
159,10,cotton stem mix,xrf,ba,schooner,knife mill (2mm),,ppm,35.0,3,1,3.605551275463989,10.301575072754254,,,1640
159,10,cotton stem mix,xrf,la,schooner,knife mill (2mm),,ppm,36.0,2,1,1.4142135623730951,3.9283710065919313,,,1641
159,10,cotton stem mix,xrf,ca,schooner,knife mill (2mm),,ppm,20833.333333333332,3,1,378.59388972001824,1.8172506706560878,,,1642
159,10,cotton stem mix,xrf,nd,schooner,knife mill (2mm),,ppm,88.0,1,1,,,,,1643
162,31,almond shells,xrf,mn,humorous,knife mill (2mm),,ppm,42.0,3,1,4.358898943540674,10.378330817953985,,,1644
162,31,almond shells,xrf,si,humorous,knife mill (2mm),,ppm,3596.6666666666665,3,1,28.86751345948129,0.8026185391885438,,,1645
162,31,almond shells,xrf,u,humorous,knife mill (2mm),,ppm,16.0,3,1,0.0,0.0,,,1646
162,31,almond shells,xrf,ca,humorous,knife mill (2mm),,ppm,4136.666666666667,3,1,203.05992547357377,4.908781437717335,,,1647
162,31,almond shells,xrf,sr,humorous,knife mill (2mm),,ppm,38.666666666666664,3,1,1.1547005383792517,2.98629449580841,,,1648
162,31,almond shells,xrf,k,humorous,knife mill (2mm),,ppm,35566.666666666664,3,1,321.4550253664318,0.9038098182748786,,,1649
162,31,almond shells,xrf,ba,humorous,knife mill (2mm),,ppm,34.0,3,1,5.5677643628300215,16.37577753773536,,,1650
162,31,almond shells,xrf,fe,humorous,knife mill (2mm),,ppm,286.6666666666667,3,1,9.451631252505216,3.2970806694785635,,,1651
162,31,almond shells,xrf,th,humorous,knife mill (2mm),,ppm,50.333333333333336,3,1,1.5275252316519465,3.0348183410303573,,,1652
162,31,almond shells,xrf,cu,humorous,knife mill (2mm),,ppm,12.333333333333334,3,1,1.5275252316519468,12.385339716096864,,,1653
162,31,almond shells,xrf,la,humorous,knife mill (2mm),,ppm,35.0,1,1,,,,,1654
162,31,almond shells,xrf,s,humorous,knife mill (2mm),,ppm,542.3333333333334,3,1,42.35957192103496,7.810615596994769,,,1655
162,31,almond shells,xrf,p,humorous,knife mill (2mm),,ppm,672.0,3,1,8.18535277187245,1.2180584481953052,,,1656
162,31,almond shells,xrf,zn,humorous,knife mill (2mm),,ppm,12.666666666666666,3,1,1.5275252316519468,12.059409723568,,,1657
162,31,almond shells,xrf,rb,humorous,knife mill (2mm),,ppm,27.333333333333332,3,1,0.5773502691896258,2.1122570824010705,,,1658
162,31,almond shells,xrf,mo,humorous,knife mill (2mm),,ppm,5.0,1,1,,,,,1659
162,31,almond shells,xrf,pb,humorous,knife mill (2mm),,ppm,3.0,1,1,,,,,1660
162,31,almond shells,xrf,ce,humorous,knife mill (2mm),,ppm,49.0,2,1,0.0,0.0,,,1661
162,31,almond shells,xrf,ti,humorous,knife mill (2mm),,ppm,178.0,1,1,,,,,1662
162,31,almond shells,xrf,nd,humorous,knife mill (2mm),,ppm,102.0,1,1,,,,,1663
162,31,almond shells,xrf,co,humorous,knife mill (2mm),,ppm,11.0,1,1,,,,,1664
161,25,almond hulls,xrf,ce,humorous,knife mill (2mm),,ppm,57.333333333333336,3,1,13.650396819628847,23.808831662143337,,,1665
161,25,almond hulls,xrf,fe,humorous,knife mill (2mm),,ppm,384.3333333333333,3,1,3.2145502536643185,0.8363964233298314,,,1666
161,25,almond hulls,xrf,cu,humorous,knife mill (2mm),,ppm,9.666666666666666,3,1,2.0816659994661326,21.5344758565462,,,1667
161,25,almond hulls,xrf,ba,humorous,knife mill (2mm),,ppm,25.0,3,1,2.0,8.0,,,1668
161,25,almond hulls,xrf,pr,humorous,knife mill (2mm),,ppm,89.0,3,1,26.962937525425527,30.295435421826433,,,1669
161,25,almond hulls,xrf,si,humorous,knife mill (2mm),,ppm,3240.0,3,1,113.57816691600547,3.505498978889058,,,1670
161,25,almond hulls,xrf,p,humorous,knife mill (2mm),,ppm,1166.6666666666667,3,1,30.550504633038933,2.6186146828319083,,,1671
161,25,almond hulls,xrf,mn,humorous,knife mill (2mm),,ppm,34.333333333333336,3,1,0.5773502691896258,1.6816027257950266,,,1672
161,25,almond hulls,xrf,u,humorous,knife mill (2mm),,ppm,11.333333333333334,3,1,0.5773502691896257,5.094267081084933,,,1673
161,25,almond hulls,xrf,th,humorous,knife mill (2mm),,ppm,36.0,3,1,2.0,5.555555555555555,,,1674
161,25,almond hulls,xrf,ca,humorous,knife mill (2mm),,ppm,2646.6666666666665,3,1,40.414518843273804,1.526996933624955,,,1675
161,25,almond hulls,xrf,sr,humorous,knife mill (2mm),,ppm,15.0,3,1,0.0,0.0,,,1676
161,25,almond hulls,xrf,zn,humorous,knife mill (2mm),,ppm,14.333333333333334,3,1,1.1547005383792517,8.05605026776222,,,1677
161,25,almond hulls,xrf,ti,humorous,knife mill (2mm),,ppm,210.5,2,1,6.363961030678928,3.0232593969971155,,,1678
161,25,almond hulls,xrf,s,humorous,knife mill (2mm),,ppm,240.0,3,1,21.656407827707714,9.023503261544882,,,1679
161,25,almond hulls,xrf,k,humorous,knife mill (2mm),,ppm,33933.333333333336,3,1,115.47005383792515,0.3402850309565574,,,1680
161,25,almond hulls,xrf,rb,humorous,knife mill (2mm),,ppm,10.666666666666666,3,1,0.5773502691896257,5.412658773652741,,,1681
161,25,almond hulls,xrf,la,humorous,knife mill (2mm),,ppm,43.0,2,1,5.656854249492381,13.15547499881949,,,1682
149,25,almond hulls,xrf,zn,capstan,knife mill (2mm),,ppm,14.0,3,1,1.0,7.142857142857142,,,1683
149,25,almond hulls,xrf,si,capstan,knife mill (2mm),,ppm,3666.6666666666665,3,1,50.33222956847167,1.3726971700492272,,,1684
149,25,almond hulls,xrf,p,capstan,knife mill (2mm),,ppm,1173.3333333333333,3,1,23.094010767585033,1.9682395540555429,,,1685
149,25,almond hulls,xrf,mo,capstan,knife mill (2mm),,ppm,4.0,2,1,0.0,0.0,,,1686
149,25,almond hulls,xrf,u,capstan,knife mill (2mm),,ppm,13.333333333333334,3,1,1.5275252316519468,11.4564392373896,,,1687
149,25,almond hulls,xrf,s,capstan,knife mill (2mm),,ppm,320.6666666666667,3,1,50.61949558552844,15.785705484052528,,,1688
149,25,almond hulls,xrf,th,capstan,knife mill (2mm),,ppm,39.333333333333336,3,1,4.041451884327381,10.274877672018762,,,1689
149,25,almond hulls,xrf,sr,capstan,knife mill (2mm),,ppm,21.333333333333332,3,1,0.5773502691896258,2.706329386826371,,,1690
149,25,almond hulls,xrf,fe,capstan,knife mill (2mm),,ppm,382.0,3,1,22.60530911091463,5.917620186103306,,,1691
149,25,almond hulls,xrf,k,capstan,knife mill (2mm),,ppm,31066.666666666668,3,1,929.157324317757,2.9908497563876297,,,1692
149,25,almond hulls,xrf,cu,capstan,knife mill (2mm),,ppm,9.0,3,1,1.0,11.11111111111111,,,1693
149,25,almond hulls,xrf,ti,capstan,knife mill (2mm),,ppm,191.5,2,1,26.16295090390226,13.66211535451815,,,1694
149,25,almond hulls,xrf,la,capstan,knife mill (2mm),,ppm,55.5,2,1,2.1213203435596424,3.8221988172245807,,,1695
149,25,almond hulls,xrf,mn,capstan,knife mill (2mm),,ppm,42.666666666666664,3,1,9.073771725877467,21.266652482525313,,,1696
149,25,almond hulls,xrf,ca,capstan,knife mill (2mm),,ppm,3436.6666666666665,3,1,133.16656236958787,3.8748757236543514,,,1697
149,25,almond hulls,xrf,rb,capstan,knife mill (2mm),,ppm,20.666666666666668,3,1,0.5773502691896258,2.793630334788512,,,1698
149,25,almond hulls,xrf,pr,capstan,knife mill (2mm),,ppm,106.0,2,1,5.656854249492381,5.336654952351302,,,1699
149,25,almond hulls,xrf,ba,capstan,knife mill (2mm),,ppm,27.0,1,1,,,,,1700
40,35,almond branches,xrf,cr,vibrant,as is,,ppm,0.0,1,1,,,,,1701
40,35,almond branches,xrf,mn,vibrant,as is,,ppm,130.0,1,1,,,,,1702
40,35,almond branches,xrf,ba,vibrant,as is,,ppm,0.0,1,1,,,,,1703
40,35,almond branches,xrf,k,vibrant,as is,,ppm,3630.0,1,1,,,,,1704
40,35,almond branches,xrf,sb,vibrant,as is,,ppm,0.0,1,1,,,,,1705
40,35,almond branches,xrf,pb,vibrant,as is,,ppm,0.0,1,1,,,,,1706
40,35,almond branches,xrf,se,vibrant,as is,,ppm,0.0,1,1,,,,,1707
40,35,almond branches,xrf,zr,vibrant,as is,,ppm,0.0,1,1,,,,,1708
40,35,almond branches,xrf,nd,vibrant,as is,,ppm,0.0,1,1,,,,,1709
40,35,almond branches,xrf,si,vibrant,as is,,ppm,15300.0,1,1,,,,,1710
40,35,almond branches,xrf,ti,vibrant,as is,,ppm,451.0,1,1,,,,,1711
40,35,almond branches,xrf,pr,vibrant,as is,,ppm,46.0,1,1,,,,,1712
40,35,almond branches,xrf,mo,vibrant,as is,,ppm,9.0,1,1,,,,,1713
40,35,almond branches,xrf,u,vibrant,as is,,ppm,23.0,1,1,,,,,1714
40,35,almond branches,xrf,s,vibrant,as is,,ppm,767.0,1,1,,,,,1715
40,35,almond branches,xrf,p,vibrant,as is,,ppm,808.0,1,1,,,,,1716
40,35,almond branches,xrf,la,vibrant,as is,,ppm,26.0,1,1,,,,,1717
40,35,almond branches,xrf,fe,vibrant,as is,,ppm,1030.0,1,1,,,,,1718
40,35,almond branches,xrf,sr,vibrant,as is,,ppm,91.0,1,1,,,,,1719
40,35,almond branches,xrf,cu,vibrant,as is,,ppm,65.0,1,1,,,,,1720
40,35,almond branches,xrf,rb,vibrant,as is,,ppm,0.0,1,1,,,,,1721
40,35,almond branches,xrf,ce,vibrant,as is,,ppm,0.0,1,1,,,,,1722
40,35,almond branches,xrf,al,vibrant,as is,,ppm,5220.0,1,1,,,,,1723
40,35,almond branches,xrf,ni,vibrant,as is,,ppm,0.0,1,1,,,,,1724
40,35,almond branches,xrf,mg,vibrant,as is,,ppm,0.0,1,1,,,,,1725
40,35,almond branches,xrf,ag,vibrant,as is,,ppm,0.0,1,1,,,,,1726
40,35,almond branches,xrf,y,vibrant,as is,,ppm,0.0,1,1,,,,,1727
40,35,almond branches,xrf,co,vibrant,as is,,ppm,0.0,1,1,,,,,1728
40,35,almond branches,xrf,v,vibrant,as is,,ppm,0.0,1,1,,,,,1729
40,35,almond branches,xrf,zn,vibrant,as is,,ppm,56.0,1,1,,,,,1730
40,35,almond branches,xrf,sn,vibrant,as is,,ppm,0.0,1,1,,,,,1731
40,35,almond branches,xrf,th,vibrant,as is,,ppm,66.0,1,1,,,,,1732
40,35,almond branches,xrf,as,vibrant,as is,,ppm,0.0,1,1,,,,,1733
40,35,almond branches,xrf,hg,vibrant,as is,,ppm,0.0,1,1,,,,,1734
40,35,almond branches,xrf,nb,vibrant,as is,,ppm,0.0,1,1,,,,,1735
40,35,almond branches,xrf,cd,vibrant,as is,,ppm,0.0,1,1,,,,,1736
40,35,almond branches,xrf,bi,vibrant,as is,,ppm,0.0,1,1,,,,,1737
40,35,almond branches,xrf,ca,vibrant,as is,,ppm,9940.0,1,1,,,,,1738
40,35,almond branches,xrf,w,vibrant,as is,,ppm,0.0,1,1,,,,,1739
154,25,almond hulls,xrf,si,capstan,knife mill (2mm),,ppm,2186.6666666666665,3,1,23.09401076758503,1.056128541200535,,,1740
154,25,almond hulls,xrf,zn,capstan,knife mill (2mm),,ppm,15.0,3,1,1.0,6.666666666666667,,,1741
154,25,almond hulls,xrf,fe,capstan,knife mill (2mm),,ppm,230.66666666666666,3,1,7.371114795831994,3.195569998193061,,,1742
154,25,almond hulls,xrf,cu,capstan,knife mill (2mm),,ppm,13.333333333333334,3,1,2.5166114784235836,18.874586088176876,,,1743
154,25,almond hulls,xrf,ca,capstan,knife mill (2mm),,ppm,2716.6666666666665,3,1,60.277137733417085,2.2187903460153526,,,1744
154,25,almond hulls,xrf,p,capstan,knife mill (2mm),,ppm,922.6666666666666,3,1,27.13546265191241,2.940982223834437,,,1745
