replicate_group_id,sample_id,resource_id,resource_type,analysis_type,parameter,lab,method,protocol_version,unit,experiment_id,n_replicates,mean,median,standard_deviation,RSD_percent,min,max,range,values,source_record_ids,existing_QC_status,rsd_gt_10,rsd_gt_20,dixon_q_statistic,dixon_candidate_record_id,dixon_flag_0_05,dixon_status,rout_status,rout_status_reason
1638,159,10,cotton stem mix,xrf,u,schooner,knife mill (2mm),,ppm,47.0,3,20.33333333333333,21.0,1.1547005383792517,5.678855106783205,19.0,21.0,2.0,"19.0,21.0,21.0","(a4)7c64,(a4)bdf4,(a4)f2f2",pass,False,False,1.0,(a4)7c64,True,calculated,not_calculated,ROUT not implemented from scratch during MVP per handoff guardrails; no trusted existing implementation wired up yet.
1639,159,10,cotton stem mix,xrf,fe,schooner,knife mill (2mm),,ppm,47.0,3,2216.6666666666665,2230.0,32.145502536643185,1.450173046765858,2180.0,2240.0,60.0,"2240.0,2180.0,2230.0","(a4)92ee,(a4)be2e,(a4)ca06",pass,False,False,0.8333333333333334,(a4)be2e,False,calculated,not_calculated,ROUT not implemented from scratch during MVP per handoff guardrails; no trusted existing implementation wired up yet.
1640,159,10,cotton stem mix,xrf,ba,schooner,knife mill (2mm),,ppm,47.0,3,35.0,34.0,3.605551275463989,10.301575072754254,32.0,39.0,7.0,"39.0,32.0,34.0","(a4)9dea,(a4)b3ee,(a4)d518",pass,True,False,0.7142857142857143,(a4)9dea,False,calculated,not_calculated,ROUT not implemented from scratch during MVP per handoff guardrails; no trusted existing implementation wired up yet.
1641,159,10,cotton stem mix,xrf,la,schooner,knife mill (2mm),,ppm,47.0,2,36.0,36.0,1.4142135623730951,3.9283710065919313,35.0,37.0,2.0,"37.0,35.0","(a4)ab26,(a4)b096",pass,False,False,,,,not_applicable_n_out_of_range,not_calculated,ROUT not implemented from scratch during MVP per handoff guardrails; no trusted existing implementation wired up yet.
1642,159,10,cotton stem mix,xrf,ca,schooner,knife mill (2mm),,ppm,47.0,3,20833.33333333333,21000.0,378.59388972001824,1.817250670656088,20400.0,21100.0,700.0,"20400.0,21000.0,21100.0","(a4)be7f,(a4)dd6b,(a4)ed64",pass,False,False,0.8571428571428571,(a4)be7f,False,calculated,not_calculated,ROUT not implemented from scratch during MVP per handoff guardrails; no trusted existing implementation wired up yet.
1643,159,10,cotton stem mix,xrf,nd,schooner,knife mill (2mm),,ppm,47.0,1,88.0,88.0,,,88.0,88.0,0.0,88.0,(a4)e671,fail,,,,,,not_applicable_n_out_of_range,not_calculated,ROUT not implemented from scratch during MVP per handoff guardrails; no trusted existing implementation wired up yet.
1644,162,31,almond shells,xrf,mn,humorous,knife mill (2mm),,ppm,47.0,3,42.0,40.0,4.358898943540674,10.378330817953984,39.0,47.0,8.0,"39.0,40.0,47.0","(a5)0297,(a5)2eba,(a5)a87e",pass,True,False,0.875,(a5)a87e,False,calculated,not_calculated,ROUT not implemented from scratch during MVP per handoff guardrails; no trusted existing implementation wired up yet.
1645,162,31,almond shells,xrf,si,humorous,knife mill (2mm),,ppm,47.0,3,3596.6666666666665,3580.0,28.86751345948129,0.8026185391885438,3580.0,3630.0,50.0,"3580.0,3630.0,3580.0","(a5)0f76,(a5)62e9,(a5)c88e",pass,False,False,1.0,(a5)62e9,True,calculated,not_calculated,ROUT not implemented from scratch during MVP per handoff guardrails; no trusted existing implementation wired up yet.
1646,162,31,almond shells,xrf,u,humorous,knife mill (2mm),,ppm,47.0,3,16.0,16.0,0.0,0.0,16.0,16.0,0.0,"16.0,16.0,16.0","(a5)1206,(a5)5179,(a5)6801",pass,False,False,,,,not_applicable_zero_range,not_calculated,ROUT not implemented from scratch during MVP per handoff guardrails; no trusted existing implementation wired up yet.
1647,162,31,almond shells,xrf,ca,humorous,knife mill (2mm),,ppm,47.0,3,4136.666666666667,4040.0,203.05992547357377,4.908781437717335,4000.0,4370.0,370.0,"4000.0,4370.0,4040.0","(a5)129e,(a5)22fd,(a5)cc8f",pass,False,False,0.8918918918918919,(a5)22fd,False,calculated,not_calculated,ROUT not implemented from scratch during MVP per handoff guardrails; no trusted existing implementation wired up yet.
1648,162,31,almond shells,xrf,sr,humorous,knife mill (2mm),,ppm,47.0,3,38.66666666666666,38.0,1.1547005383792517,2.98629449580841,38.0,40.0,2.0,"40.0,38.0,38.0","(a5)1efe,(a5)6f21,(a5)9997",pass,False,False,1.0,(a5)1efe,True,calculated,not_calculated,ROUT not implemented from scratch during MVP per handoff guardrails; no trusted existing implementation wired up yet.
1649,162,31,almond shells,xrf,k,humorous,knife mill (2mm),,ppm,47.0,3,35566.666666666664,35700.0,321.4550253664318,0.9038098182748786,35200.0,35800.0,600.0,"35700.0,35800.0,35200.0","(a5)227a,(a5)758e,(a5)91fa",pass,False,False,0.8333333333333334,(a5)91fa,False,calculated,not_calculated,ROUT not implemented from scratch during MVP per handoff guardrails; no trusted existing implementation wired up yet.
1650,162,31,almond shells,xrf,ba,humorous,knife mill (2mm),,ppm,47.0,3,34.0,35.0,5.5677643628300215,16.37577753773536,28.0,39.0,11.0,"35.0,28.0,39.0","(a5)2887,(a5)ba12,(a5)cc51",pass,True,False,0.6363636363636364,(a5)ba12,False,calculated,not_calculated,ROUT not implemented from scratch during MVP per handoff guardrails; no trusted existing implementation wired up yet.
1651,162,31,almond shells,xrf,fe,humorous,knife mill (2mm),,ppm,47.0,3,286.6666666666667,290.0,9.451631252505216,3.2970806694785635,276.0,294.0,18.0,"294.0,276.0,290.0","(a5)415d,(a5)51ba,(a5)67f1",pass,False,False,0.7777777777777778,(a5)51ba,False,calculated,not_calculated,ROUT not implemented from scratch during MVP per handoff guardrails; no trusted existing implementation wired up yet.
1652,162,31,almond shells,xrf,th,humorous,knife mill (2mm),,ppm,47.0,3,50.333333333333336,50.0,1.5275252316519463,3.0348183410303573,49.0,52.0,3.0,"50.0,49.0,52.0","(a5)477b,(a5)887a,(a5)8a0e",pass,False,False,0.6666666666666666,(a5)8a0e,False,calculated,not_calculated,ROUT not implemented from scratch during MVP per handoff guardrails; no trusted existing implementation wired up yet.
1653,162,31,almond shells,xrf,cu,humorous,knife mill (2mm),,ppm,47.0,3,12.333333333333334,12.0,1.5275252316519468,12.385339716096864,11.0,14.0,3.0,"12.0,11.0,14.0","(a5)4f7a,(a5)eacb,(a5)f79c",pass,True,False,0.6666666666666666,(a5)f79c,False,calculated,not_calculated,ROUT not implemented from scratch during MVP per handoff guardrails; no trusted existing implementation wired up yet.
1654,162,31,almond shells,xrf,la,humorous,knife mill (2mm),,ppm,47.0,1,35.0,35.0,,,35.0,35.0,0.0,35.0,(a5)697a,fail,,,,,,not_applicable_n_out_of_range,not_calculated,ROUT not implemented from scratch during MVP per handoff guardrails; no trusted existing implementation wired up yet.
1655,162,31,almond shells,xrf,s,humorous,knife mill (2mm),,ppm,47.0,3,542.3333333333334,528.0,42.35957192103496,7.810615596994769,509.0,590.0,81.0,"590.0,509.0,528.0","(a5)757a,(a5)d7cb,(a5)fb27",pass,False,False,0.7654320987654321,(a5)757a,False,calculated,not_calculated,ROUT not implemented from scratch during MVP per handoff guardrails; no trusted existing implementation wired up yet.
1656,162,31,almond shells,xrf,p,humorous,knife mill (2mm),,ppm,47.0,3,672.0,674.0,8.18535277187245,1.2180584481953052,663.0,679.0,16.0,"674.0,663.0,679.0","(a5)7c0c,(a5)b14b,(a5)c7f7",pass,False,False,0.6875,(a5)b14b,False,calculated,not_calculated,ROUT not implemented from scratch during MVP per handoff guardrails; no trusted existing implementation wired up yet.
1657,162,31,almond shells,xrf,zn,humorous,knife mill (2mm),,ppm,47.0,3,12.666666666666666,13.0,1.5275252316519468,12.059409723568,11.0,14.0,3.0,"11.0,13.0,14.0","(a5)8303,(a5)9f99,(a5)b993",pass,True,False,0.6666666666666666,(a5)8303,False,calculated,not_calculated,ROUT not implemented from scratch during MVP per handoff guardrails; no trusted existing implementation wired up yet.
1658,162,31,almond shells,xrf,rb,humorous,knife mill (2mm),,ppm,47.0,3,27.33333333333333,27.0,0.5773502691896258,2.1122570824010705,27.0,28.0,1.0,"27.0,27.0,28.0","(a5)9e3f,(a5)acb5,(a5)c629",pass,False,False,1.0,(a5)c629,True,calculated,not_calculated,ROUT not implemented from scratch during MVP per handoff guardrails; no trusted existing implementation wired up yet.
1659,162,31,almond shells,xrf,mo,humorous,knife mill (2mm),,ppm,47.0,1,5.0,5.0,,,5.0,5.0,0.0,5.0,(a5)b95e,fail,,,,,,not_applicable_n_out_of_range,not_calculated,ROUT not implemented from scratch during MVP per handoff guardrails; no trusted existing implementation wired up yet.
1660,162,31,almond shells,xrf,pb,humorous,knife mill (2mm),,ppm,47.0,1,3.0,3.0,,,3.0,3.0,0.0,3.0,(a5)bbea,fail,,,,,,not_applicable_n_out_of_range,not_calculated,ROUT not implemented from scratch during MVP per handoff guardrails; no trusted existing implementation wired up yet.
1661,162,31,almond shells,xrf,ce,humorous,knife mill (2mm),,ppm,47.0,2,49.0,49.0,0.0,0.0,49.0,49.0,0.0,"49.0,49.0","(a5)cefb,(a5)f0fd",pass,False,False,,,,not_applicable_n_out_of_range,not_calculated,ROUT not implemented from scratch during MVP per handoff guardrails; no trusted existing implementation wired up yet.
1662,162,31,almond shells,xrf,ti,humorous,knife mill (2mm),,ppm,47.0,1,178.0,178.0,,,178.0,178.0,0.0,178.0,(a5)e9d8,fail,,,,,,not_applicable_n_out_of_range,not_calculated,ROUT not implemented from scratch during MVP per handoff guardrails; no trusted existing implementation wired up yet.
1663,162,31,almond shells,xrf,nd,humorous,knife mill (2mm),,ppm,47.0,1,102.0,102.0,,,102.0,102.0,0.0,102.0,(a5)f12d,fail,,,,,,not_applicable_n_out_of_range,not_calculated,ROUT not implemented from scratch during MVP per handoff guardrails; no trusted existing implementation wired up yet.
1664,162,31,almond shells,xrf,co,humorous,knife mill (2mm),,ppm,47.0,1,11.0,11.0,,,11.0,11.0,0.0,11.0,(a5)fcd1,pass,,,,,,not_applicable_n_out_of_range,not_calculated,ROUT not implemented from scratch during MVP per handoff guardrails; no trusted existing implementation wired up yet.
1665,161,25,almond hulls,xrf,ce,humorous,knife mill (2mm),,ppm,47.0,3,57.333333333333336,51.0,13.650396819628847,23.808831662143337,48.0,73.0,25.0,"73.0,51.0,48.0","(a8)0739,(a8)29d6,(a8)9833",pass,True,True,0.88,(a8)0739,False,calculated,not_calculated,ROUT not implemented from scratch during MVP per handoff guardrails; no trusted existing implementation wired up yet.
1666,161,25,almond hulls,xrf,fe,humorous,knife mill (2mm),,ppm,47.0,3,384.3333333333333,383.0,3.2145502536643185,0.8363964233298314,382.0,388.0,6.0,"388.0,382.0,383.0","(a8)0d35,(a8)a184,(a8)d840",pass,False,False,0.8333333333333334,(a8)0d35,False,calculated,not_calculated,ROUT not implemented from scratch during MVP per handoff guardrails; no trusted existing implementation wired up yet.
1667,161,25,almond hulls,xrf,cu,humorous,knife mill (2mm),,ppm,47.0,3,9.666666666666666,9.0,2.0816659994661326,21.5344758565462,8.0,12.0,4.0,"8.0,12.0,9.0","(a8)0d58,(a8)6be0,(a8)873b",pass,True,True,0.75,(a8)6be0,False,calculated,not_calculated,ROUT not implemented from scratch during MVP per handoff guardrails; no trusted existing implementation wired up yet.
1668,161,25,almond hulls,xrf,ba,humorous,knife mill (2mm),,ppm,47.0,3,25.0,25.0,2.0,8.0,23.0,27.0,4.0,"23.0,27.0,25.0","(a8)1462,(a8)2924,(a8)c855",pass,False,False,0.5,(a8)1462,False,calculated,not_calculated,ROUT not implemented from scratch during MVP per handoff guardrails; no trusted existing implementation wired up yet.
1669,161,25,almond hulls,xrf,pr,humorous,knife mill (2mm),,ppm,47.0,3,89.0,76.0,26.962937525425527,30.295435421826436,71.0,120.0,49.0,"120.0,76.0,71.0","(a8)1c96,(a8)3d19,(a8)6712",pass,True,True,0.8979591836734694,(a8)1c96,False,calculated,not_calculated,ROUT not implemented from scratch during MVP per handoff guardrails; no trusted existing implementation wired up yet.
1670,161,25,almond hulls,xrf,si,humorous,knife mill (2mm),,ppm,47.0,3,3240.0,3190.0,113.57816691600549,3.505498978889058,3160.0,3370.0,210.0,"3370.0,3190.0,3160.0","(a8)21c5,(a8)2c1f,(a8)cc2d",pass,False,False,0.8571428571428571,(a8)21c5,False,calculated,not_calculated,ROUT not implemented from scratch during MVP per handoff guardrails; no trusted existing implementation wired up yet.
1671,161,25,almond hulls,xrf,p,humorous,knife mill (2mm),,ppm,47.0,3,1166.6666666666667,1160.0,30.550504633038933,2.6186146828319083,1140.0,1200.0,60.0,"1200.0,1140.0,1160.0","(a8)2310,(a8)5b0f,(a8)d5a7",pass,False,False,0.6666666666666666,(a8)2310,False,calculated,not_calculated,ROUT not implemented from scratch during MVP per handoff guardrails; no trusted existing implementation wired up yet.
1672,161,25,almond hulls,xrf,mn,humorous,knife mill (2mm),,ppm,47.0,3,34.333333333333336,34.0,0.5773502691896258,1.6816027257950266,34.0,35.0,1.0,"34.0,35.0,34.0","(a8)2557,(a8)3708,(a8)9b1b",pass,False,False,1.0,(a8)3708,True,calculated,not_calculated,ROUT not implemented from scratch during MVP per handoff guardrails; no trusted existing implementation wired up yet.
1673,161,25,almond hulls,xrf,u,humorous,knife mill (2mm),,ppm,47.0,3,11.333333333333334,11.0,0.5773502691896257,5.094267081084933,11.0,12.0,1.0,"11.0,11.0,12.0","(a8)29d4,(a8)8ae6,(a8)bba7",pass,False,False,1.0,(a8)bba7,True,calculated,not_calculated,ROUT not implemented from scratch during MVP per handoff guardrails; no trusted existing implementation wired up yet.
1674,161,25,almond hulls,xrf,th,humorous,knife mill (2mm),,ppm,47.0,3,36.0,36.0,2.0,5.555555555555555,34.0,38.0,4.0,"34.0,36.0,38.0","(a8)2c95,(a8)3d90,(a8)4cf7",pass,False,False,0.5,(a8)2c95,False,calculated,not_calculated,ROUT not implemented from scratch during MVP per handoff guardrails; no trusted existing implementation wired up yet.
1675,161,25,almond hulls,xrf,ca,humorous,knife mill (2mm),,ppm,47.0,3,2646.6666666666665,2670.0,40.41451884327381,1.526996933624955,2600.0,2670.0,70.0,"2670.0,2670.0,2600.0","(a8)3159,(a8)3f44,(a8)ede9",pass,False,False,1.0,(a8)ede9,True,calculated,not_calculated,ROUT not implemented from scratch during MVP per handoff guardrails; no trusted existing implementation wired up yet.
1676,161,25,almond hulls,xrf,sr,humorous,knife mill (2mm),,ppm,47.0,3,15.0,15.0,0.0,0.0,15.0,15.0,0.0,"15.0,15.0,15.0","(a8)316c,(a8)8165,(a8)acb2",pass,False,False,,,,not_applicable_zero_range,not_calculated,ROUT not implemented from scratch during MVP per handoff guardrails; no trusted existing implementation wired up yet.
1677,161,25,almond hulls,xrf,zn,humorous,knife mill (2mm),,ppm,47.0,3,14.333333333333334,15.0,1.1547005383792517,8.05605026776222,13.0,15.0,2.0,"13.0,15.0,15.0","(a8)40df,(a8)6307,(a8)ddd7",pass,False,False,1.0,(a8)40df,True,calculated,not_calculated,ROUT not implemented from scratch during MVP per handoff guardrails; no trusted existing implementation wired up yet.
1678,161,25,almond hulls,xrf,ti,humorous,knife mill (2mm),,ppm,47.0,2,210.5,210.5,6.363961030678928,3.0232593969971155,206.0,215.0,9.0,"206.0,215.0","(a8)42c7,(a8)45e9",pass,False,False,,,,not_applicable_n_out_of_range,not_calculated,ROUT not implemented from scratch during MVP per handoff guardrails; no trusted existing implementation wired up yet.
1679,161,25,almond hulls,xrf,s,humorous,knife mill (2mm),,ppm,47.0,3,240.0,243.0,21.656407827707717,9.023503261544882,217.0,260.0,43.0,"217.0,260.0,243.0","(a8)45bc,(a8)b257,(a8)b75a",pass,False,False,0.6046511627906976,(a8)45bc,False,calculated,not_calculated,ROUT not implemented from scratch during MVP per handoff guardrails; no trusted existing implementation wired up yet.
1680,161,25,almond hulls,xrf,k,humorous,knife mill (2mm),,ppm,47.0,3,33933.333333333336,34000.0,115.47005383792516,0.3402850309565574,33800.0,34000.0,200.0,"34000.0,33800.0,34000.0","(a8)62d5,(a8)7443,(a8)bcb1",pass,False,False,1.0,(a8)7443,True,calculated,not_calculated,ROUT not implemented from scratch during MVP per handoff guardrails; no trusted existing implementation wired up yet.
1681,161,25,almond hulls,xrf,rb,humorous,knife mill (2mm),,ppm,47.0,3,10.666666666666666,11.0,0.5773502691896257,5.412658773652741,10.0,11.0,1.0,"10.0,11.0,11.0","(a8)8059,(a8)93fd,(a8)da74",pass,False,False,1.0,(a8)8059,True,calculated,not_calculated,ROUT not implemented from scratch during MVP per handoff guardrails; no trusted existing implementation wired up yet.
1682,161,25,almond hulls,xrf,la,humorous,knife mill (2mm),,ppm,47.0,2,43.0,43.0,5.656854249492381,13.15547499881949,39.0,47.0,8.0,"47.0,39.0","(a8)8c82,(a8)b268",pass,True,False,,,,not_applicable_n_out_of_range,not_calculated,ROUT not implemented from scratch during MVP per handoff guardrails; no trusted existing implementation wired up yet.
1683,149,25,almond hulls,xrf,zn,capstan,knife mill (2mm),,ppm,47.0,3,14.0,14.0,1.0,7.142857142857142,13.0,15.0,2.0,"14.0,13.0,15.0","(b3)06f3,(b3)091e,(b3)1b9a",pass,False,False,0.5,(b3)091e,False,calculated,not_calculated,ROUT not implemented from scratch during MVP per handoff guardrails; no trusted existing implementation wired up yet.
1684,149,25,almond hulls,xrf,si,capstan,knife mill (2mm),,ppm,47.0,3,3666.6666666666665,3660.0,50.33222956847167,1.3726971700492272,3620.0,3720.0,100.0,"3720.0,3620.0,3660.0","(b3)0cf7,(b3)f4a3,(b3)fb26",pass,False,False,0.6,(b3)0cf7,False,calculated,not_calculated,ROUT not implemented from scratch during MVP per handoff guardrails; no trusted existing implementation wired up yet.
1685,149,25,almond hulls,xrf,p,capstan,knife mill (2mm),,ppm,47.0,3,1173.3333333333333,1160.0,23.094010767585036,1.9682395540555429,1160.0,1200.0,40.0,"1200.0,1160.0,1160.0","(b3)1f12,(b3)a47c,(b3)e01a",pass,False,False,1.0,(b3)1f12,True,calculated,not_calculated,ROUT not implemented from scratch during MVP per handoff guardrails; no trusted existing implementation wired up yet.
1686,149,25,almond hulls,xrf,mo,capstan,knife mill (2mm),,ppm,47.0,2,4.0,4.0,0.0,0.0,4.0,4.0,0.0,"4.0,4.0","(b3)2bb6,(b3)f043",pass,False,False,,,,not_applicable_n_out_of_range,not_calculated,ROUT not implemented from scratch during MVP per handoff guardrails; no trusted existing implementation wired up yet.
1687,149,25,almond hulls,xrf,u,capstan,knife mill (2mm),,ppm,47.0,3,13.333333333333334,13.0,1.5275252316519468,11.4564392373896,12.0,15.0,3.0,"12.0,15.0,13.0","(b3)3281,(b3)ad09,(b3)c2b0",pass,True,False,0.6666666666666666,(b3)ad09,False,calculated,not_calculated,ROUT not implemented from scratch during MVP per handoff guardrails; no trusted existing implementation wired up yet.
1688,149,25,almond hulls,xrf,s,capstan,knife mill (2mm),,ppm,47.0,3,320.6666666666667,306.0,50.61949558552844,15.785705484052528,279.0,377.0,98.0,"377.0,279.0,306.0","(b3)3a02,(b3)4c62,(b3)d6be",pass,True,False,0.7244897959183674,(b3)3a02,False,calculated,not_calculated,ROUT not implemented from scratch during MVP per handoff guardrails; no trusted existing implementation wired up yet.
